metabolite_id,metabolite_name
HMDB0043781,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))"
HMDB0043782,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:1(11Z))"
HMDB0043783,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(5Z,8Z,11Z))"
HMDB0043784,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:1(13Z))"
HMDB0043785,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:1(15Z))"
HMDB0043786,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))"
HMDB0043787,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))"
HMDB0043788,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2n6)"
HMDB0043789,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3n6)"
HMDB0043790,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0043791,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))"
HMDB0043792,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0043793,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0043794,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))"
HMDB0043795,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0043796,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0043797,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0043798,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0043799,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0043800,"TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/O-18:0)"
HMDB0043801,TG(15:0/O-18:0/15:0)
HMDB0043802,TG(15:0/O-18:0/16:0)
HMDB0043803,TG(15:0/O-18:0/18:0)
HMDB0043804,TG(15:0/O-18:0/20:0)
HMDB0043805,TG(15:0/O-18:0/22:0)
HMDB0043806,TG(15:0/O-18:0/24:0)
HMDB0043807,TG(15:0/O-18:0/14:1(9Z))
HMDB0043808,TG(15:0/O-18:0/16:1(9Z))
HMDB0043809,TG(15:0/O-18:0/18:1(11Z))
HMDB0043810,TG(15:0/O-18:0/18:1(9Z))
HMDB0043811,TG(15:0/O-18:0/20:1(11Z))
HMDB0043812,"TG(15:0/O-18:0/20:3(5Z,8Z,11Z))"
HMDB0043813,TG(15:0/O-18:0/22:1(13Z))
HMDB0043814,TG(15:0/O-18:0/24:1(15Z))
HMDB0043815,"TG(15:0/O-18:0/18:2(9Z,12Z))"
HMDB0043816,"TG(15:0/O-18:0/18:3(6Z,9Z,12Z))"
HMDB0043817,TG(15:0/O-18:0/20:2n6)
HMDB0043818,TG(15:0/O-18:0/20:3n6)
HMDB0043819,"TG(15:0/O-18:0/20:4(5Z,8Z,11Z,14Z))"
HMDB0043820,"TG(15:0/O-18:0/22:2(13Z,16Z))"
HMDB0043821,"TG(15:0/O-18:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0043822,"TG(15:0/O-18:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0043823,"TG(15:0/O-18:0/18:3(9Z,12Z,15Z))"
HMDB0043824,"TG(15:0/O-18:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0043825,"TG(15:0/O-18:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0043826,"TG(15:0/O-18:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0043827,"TG(15:0/O-18:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0043828,"TG(15:0/O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0043831,TG(16:0/14:0/20:0)
HMDB0043832,TG(16:0/14:0/22:0)
HMDB0043833,TG(16:0/14:0/24:0)
HMDB0043834,TG(16:0/14:0/14:1(9Z))
HMDB0043836,TG(16:0/14:0/18:1(11Z))
HMDB0043838,TG(16:0/14:0/20:1(11Z))
HMDB0043839,"TG(16:0/14:0/20:3(5Z,8Z,11Z))"
HMDB0043840,TG(16:0/14:0/22:1(13Z))
HMDB0043841,TG(16:0/14:0/24:1(15Z))
HMDB0043843,"TG(16:0/14:0/18:3(6Z,9Z,12Z))"
HMDB0043844,TG(16:0/14:0/20:2n6)
HMDB0043845,TG(16:0/14:0/20:3n6)
HMDB0043846,"TG(16:0/14:0/20:4(5Z,8Z,11Z,14Z))"
HMDB0043847,"TG(16:0/14:0/22:2(13Z,16Z))"
HMDB0043848,"TG(16:0/14:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0043849,"TG(16:0/14:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0043850,"TG(16:0/14:0/18:3(9Z,12Z,15Z))"
HMDB0043851,"TG(16:0/14:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0043852,"TG(16:0/14:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0043853,"TG(16:0/14:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0043854,"TG(16:0/14:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0043855,"TG(16:0/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0043856,TG(16:0/14:0/O-18:0)
HMDB0043857,TG(16:0/15:0/16:0)
HMDB0043858,TG(16:0/15:0/18:0)
HMDB0043859,TG(16:0/15:0/20:0)
HMDB0043860,TG(16:0/15:0/22:0)
HMDB0043861,TG(16:0/15:0/24:0)
HMDB0043862,TG(16:0/15:0/14:1(9Z))
HMDB0043863,TG(16:0/15:0/16:1(9Z))
HMDB0043864,TG(16:0/15:0/18:1(11Z))
HMDB0043865,TG(16:0/15:0/18:1(9Z))
HMDB0043866,TG(16:0/15:0/20:1(11Z))
HMDB0043867,"TG(16:0/15:0/20:3(5Z,8Z,11Z))"
HMDB0043868,TG(16:0/15:0/22:1(13Z))
HMDB0043869,TG(16:0/15:0/24:1(15Z))
HMDB0043870,"TG(16:0/15:0/18:2(9Z,12Z))"
HMDB0043871,"TG(16:0/15:0/18:3(6Z,9Z,12Z))"
HMDB0043872,TG(16:0/15:0/20:2n6)
HMDB0043873,TG(16:0/15:0/20:3n6)
HMDB0043874,"TG(16:0/15:0/20:4(5Z,8Z,11Z,14Z))"
HMDB0043875,"TG(16:0/15:0/22:2(13Z,16Z))"
HMDB0043876,"TG(16:0/15:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0043877,"TG(16:0/15:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0043878,"TG(16:0/15:0/18:3(9Z,12Z,15Z))"
HMDB0043879,"TG(16:0/15:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0043880,"TG(16:0/15:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0043881,"TG(16:0/15:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0043882,"TG(16:0/15:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0043883,"TG(16:0/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0043884,TG(16:0/15:0/O-18:0)
HMDB0043888,TG(16:0/16:0/22:0)
HMDB0043889,TG(16:0/16:0/24:0)
HMDB0043890,TG(16:0/16:0/14:1(9Z))
HMDB0043895,"TG(16:0/16:0/20:3(5Z,8Z,11Z))"
HMDB0043896,TG(16:0/16:0/22:1(13Z))
HMDB0043897,TG(16:0/16:0/24:1(15Z))
HMDB0043899,"TG(16:0/16:0/18:3(6Z,9Z,12Z))"
HMDB0043900,TG(16:0/16:0/20:2n6)
HMDB0043901,TG(16:0/16:0/20:3n6)
HMDB0043903,"TG(16:0/16:0/22:2(13Z,16Z))"
HMDB0043904,"TG(16:0/16:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0043905,"TG(16:0/16:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0043907,"TG(16:0/16:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0043908,"TG(16:0/16:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0043909,"TG(16:0/16:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0043910,"TG(16:0/16:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0043912,TG(16:0/16:0/O-18:0)
HMDB0043913,TG(16:0/18:0/16:0)
HMDB0043916,TG(16:0/18:0/22:0)
HMDB0043917,TG(16:0/18:0/24:0)
HMDB0043918,TG(16:0/18:0/14:1(9Z))
HMDB0043919,TG(16:0/18:0/16:1(9Z))
HMDB0043920,TG(16:0/18:0/18:1(11Z))
HMDB0043923,"TG(16:0/18:0/20:3(5Z,8Z,11Z))"
HMDB0043924,TG(16:0/18:0/22:1(13Z))
HMDB0043925,TG(16:0/18:0/24:1(15Z))
HMDB0043927,"TG(16:0/18:0/18:3(6Z,9Z,12Z))"
HMDB0043928,TG(16:0/18:0/20:2n6)
HMDB0043929,TG(16:0/18:0/20:3n6)
HMDB0043931,"TG(16:0/18:0/22:2(13Z,16Z))"
HMDB0043932,"TG(16:0/18:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0043933,"TG(16:0/18:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0043934,"TG(16:0/18:0/18:3(9Z,12Z,15Z))"
HMDB0043935,"TG(16:0/18:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0043936,"TG(16:0/18:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0043937,"TG(16:0/18:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0043938,"TG(16:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0043939,"TG(16:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0043940,TG(16:0/18:0/O-18:0)
HMDB0043941,TG(16:0/20:0/16:0)
HMDB0043942,TG(16:0/20:0/18:0)
HMDB0043944,TG(16:0/20:0/22:0)
HMDB0043945,TG(16:0/20:0/24:0)
HMDB0043946,TG(16:0/20:0/14:1(9Z))
HMDB0043947,TG(16:0/20:0/16:1(9Z))
HMDB0043948,TG(16:0/20:0/18:1(11Z))
HMDB0043949,TG(16:0/20:0/18:1(9Z))
HMDB0043951,"TG(16:0/20:0/20:3(5Z,8Z,11Z))"
HMDB0043952,TG(16:0/20:0/22:1(13Z))
HMDB0043953,TG(16:0/20:0/24:1(15Z))
HMDB0043954,"TG(16:0/20:0/18:2(9Z,12Z))"
HMDB0043955,"TG(16:0/20:0/18:3(6Z,9Z,12Z))"
HMDB0043956,TG(16:0/20:0/20:2n6)
HMDB0043957,TG(16:0/20:0/20:3n6)
HMDB0043959,"TG(16:0/20:0/22:2(13Z,16Z))"
HMDB0043960,"TG(16:0/20:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0043961,"TG(16:0/20:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0043962,"TG(16:0/20:0/18:3(9Z,12Z,15Z))"
HMDB0043963,"TG(16:0/20:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0043964,"TG(16:0/20:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0043965,"TG(16:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0043966,"TG(16:0/20:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0043967,"TG(16:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0043968,TG(16:0/20:0/O-18:0)
HMDB0043969,TG(16:0/22:0/16:0)
HMDB0043970,TG(16:0/22:0/18:0)
HMDB0043971,TG(16:0/22:0/20:0)
HMDB0043972,TG(16:0/22:0/22:0)
HMDB0043973,TG(16:0/22:0/24:0)
HMDB0043974,TG(16:0/22:0/14:1(9Z))
HMDB0043975,TG(16:0/22:0/16:1(9Z))
HMDB0043976,TG(16:0/22:0/18:1(11Z))
HMDB0043977,TG(16:0/22:0/18:1(9Z))
HMDB0043978,TG(16:0/22:0/20:1(11Z))
HMDB0043979,"TG(16:0/22:0/20:3(5Z,8Z,11Z))"
HMDB0043980,TG(16:0/22:0/22:1(13Z))
HMDB0043981,TG(16:0/22:0/24:1(15Z))
HMDB0043982,"TG(16:0/22:0/18:2(9Z,12Z))"
HMDB0043983,"TG(16:0/22:0/18:3(6Z,9Z,12Z))"
HMDB0043984,TG(16:0/22:0/20:2n6)
HMDB0043985,TG(16:0/22:0/20:3n6)
HMDB0043986,"TG(16:0/22:0/20:4(5Z,8Z,11Z,14Z))"
HMDB0043987,"TG(16:0/22:0/22:2(13Z,16Z))"
HMDB0043988,"TG(16:0/22:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0043989,"TG(16:0/22:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0043990,"TG(16:0/22:0/18:3(9Z,12Z,15Z))"
HMDB0043991,"TG(16:0/22:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0043992,"TG(16:0/22:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0043993,"TG(16:0/22:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0043994,"TG(16:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0043995,"TG(16:0/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0043996,TG(16:0/22:0/O-18:0)
HMDB0043997,TG(16:0/24:0/16:0)
HMDB0043998,TG(16:0/24:0/18:0)
HMDB0043999,TG(16:0/24:0/20:0)
HMDB0044000,TG(16:0/24:0/22:0)
HMDB0044001,TG(16:0/24:0/24:0)
HMDB0044002,TG(16:0/24:0/14:1(9Z))
HMDB0044003,TG(16:0/24:0/16:1(9Z))
HMDB0044004,TG(16:0/24:0/18:1(11Z))
HMDB0044005,TG(16:0/24:0/18:1(9Z))
HMDB0044006,TG(16:0/24:0/20:1(11Z))
HMDB0044007,"TG(16:0/24:0/20:3(5Z,8Z,11Z))"
HMDB0044008,TG(16:0/24:0/22:1(13Z))
HMDB0044009,TG(16:0/24:0/24:1(15Z))
HMDB0044010,"TG(16:0/24:0/18:2(9Z,12Z))"
HMDB0044011,"TG(16:0/24:0/18:3(6Z,9Z,12Z))"
HMDB0044012,TG(16:0/24:0/20:2n6)
HMDB0044013,TG(16:0/24:0/20:3n6)
HMDB0044014,"TG(16:0/24:0/20:4(5Z,8Z,11Z,14Z))"
HMDB0044015,"TG(16:0/24:0/22:2(13Z,16Z))"
HMDB0044016,"TG(16:0/24:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0044017,"TG(16:0/24:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0044018,"TG(16:0/24:0/18:3(9Z,12Z,15Z))"
HMDB0044019,"TG(16:0/24:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0044020,"TG(16:0/24:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0044021,"TG(16:0/24:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0044022,"TG(16:0/24:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0044023,"TG(16:0/24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0044024,TG(16:0/24:0/O-18:0)
HMDB0044025,TG(16:0/14:1(9Z)/16:0)
HMDB0044026,TG(16:0/14:1(9Z)/18:0)
HMDB0044027,TG(16:0/14:1(9Z)/20:0)
HMDB0044028,TG(16:0/14:1(9Z)/22:0)
HMDB0044029,TG(16:0/14:1(9Z)/24:0)
HMDB0044030,TG(16:0/14:1(9Z)/14:1(9Z))
HMDB0044031,TG(16:0/14:1(9Z)/16:1(9Z))
HMDB0044032,TG(16:0/14:1(9Z)/18:1(11Z))
HMDB0044033,TG(16:0/14:1(9Z)/18:1(9Z))
HMDB0044034,TG(16:0/14:1(9Z)/20:1(11Z))
HMDB0044035,"TG(16:0/14:1(9Z)/20:3(5Z,8Z,11Z))"
HMDB0044036,TG(16:0/14:1(9Z)/22:1(13Z))
HMDB0044037,TG(16:0/14:1(9Z)/24:1(15Z))
HMDB0044038,"TG(16:0/14:1(9Z)/18:2(9Z,12Z))"
HMDB0044039,"TG(16:0/14:1(9Z)/18:3(6Z,9Z,12Z))"
HMDB0044040,TG(16:0/14:1(9Z)/20:2n6)
HMDB0044041,TG(16:0/14:1(9Z)/20:3n6)
HMDB0044042,"TG(16:0/14:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0044043,"TG(16:0/14:1(9Z)/22:2(13Z,16Z))"
HMDB0044044,"TG(16:0/14:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0044045,"TG(16:0/14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0044046,"TG(16:0/14:1(9Z)/18:3(9Z,12Z,15Z))"
HMDB0044047,"TG(16:0/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0044048,"TG(16:0/14:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0044049,"TG(16:0/14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0044050,"TG(16:0/14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0044051,"TG(16:0/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0044052,TG(16:0/14:1(9Z)/O-18:0)
HMDB0044053,TG(16:0/16:1(9Z)/16:0)
HMDB0044056,TG(16:0/16:1(9Z)/22:0)
HMDB0044057,TG(16:0/16:1(9Z)/24:0)
HMDB0044058,TG(16:0/16:1(9Z)/14:1(9Z))
HMDB0044060,TG(16:0/16:1(9Z)/18:1(11Z))
HMDB0044063,"TG(16:0/16:1(9Z)/20:3(5Z,8Z,11Z))"
HMDB0044064,TG(16:0/16:1(9Z)/22:1(13Z))
HMDB0044065,TG(16:0/16:1(9Z)/24:1(15Z))
HMDB0044067,"TG(16:0/16:1(9Z)/18:3(6Z,9Z,12Z))"
HMDB0044068,TG(16:0/16:1(9Z)/20:2n6)
HMDB0044069,TG(16:0/16:1(9Z)/20:3n6)
HMDB0044071,"TG(16:0/16:1(9Z)/22:2(13Z,16Z))"
HMDB0044072,"TG(16:0/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0044073,"TG(16:0/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0044074,"TG(16:0/16:1(9Z)/18:3(9Z,12Z,15Z))"
HMDB0044075,"TG(16:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0044076,"TG(16:0/16:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0044077,"TG(16:0/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0044078,"TG(16:0/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0044079,"TG(16:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0044080,TG(16:0/16:1(9Z)/O-18:0)
HMDB0044081,TG(16:0/18:1(11Z)/16:0)
HMDB0044082,TG(16:0/18:1(11Z)/18:0)
HMDB0044083,TG(16:0/18:1(11Z)/20:0)
HMDB0044084,TG(16:0/18:1(11Z)/22:0)
HMDB0044085,TG(16:0/18:1(11Z)/24:0)
HMDB0044086,TG(16:0/18:1(11Z)/14:1(9Z))
HMDB0044087,TG(16:0/18:1(11Z)/16:1(9Z))
HMDB0044088,TG(16:0/18:1(11Z)/18:1(11Z))
HMDB0044089,TG(16:0/18:1(11Z)/18:1(9Z))
HMDB0044090,TG(16:0/18:1(11Z)/20:1(11Z))
HMDB0044091,"TG(16:0/18:1(11Z)/20:3(5Z,8Z,11Z))"
HMDB0044092,TG(16:0/18:1(11Z)/22:1(13Z))
HMDB0044093,TG(16:0/18:1(11Z)/24:1(15Z))
HMDB0044094,"TG(16:0/18:1(11Z)/18:2(9Z,12Z))"
HMDB0044095,"TG(16:0/18:1(11Z)/18:3(6Z,9Z,12Z))"
HMDB0044096,TG(16:0/18:1(11Z)/20:2n6)
HMDB0044097,TG(16:0/18:1(11Z)/20:3n6)
HMDB0044098,"TG(16:0/18:1(11Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0044099,"TG(16:0/18:1(11Z)/22:2(13Z,16Z))"
HMDB0044100,"TG(16:0/18:1(11Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0044101,"TG(16:0/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0044102,"TG(16:0/18:1(11Z)/18:3(9Z,12Z,15Z))"
HMDB0044103,"TG(16:0/18:1(11Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0044104,"TG(16:0/18:1(11Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0044105,"TG(16:0/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0044106,"TG(16:0/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0044107,"TG(16:0/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0044108,TG(16:0/18:1(11Z)/O-18:0)
HMDB0044109,TG(16:0/18:1(9Z)/16:0)
HMDB0044110,TG(16:0/18:1(9Z)/18:0)
HMDB0044112,TG(16:0/18:1(9Z)/22:0)
HMDB0044113,TG(16:0/18:1(9Z)/24:0)
HMDB0044114,TG(16:0/18:1(9Z)/14:1(9Z))
HMDB0044115,TG(16:0/18:1(9Z)/16:1(9Z))
HMDB0044116,TG(16:0/18:1(9Z)/18:1(11Z))
HMDB0044119,"TG(16:0/18:1(9Z)/20:3(5Z,8Z,11Z))"
HMDB0044120,TG(16:0/18:1(9Z)/22:1(13Z))
HMDB0044121,TG(16:0/18:1(9Z)/24:1(15Z))
HMDB0044123,"TG(16:0/18:1(9Z)/18:3(6Z,9Z,12Z))"
HMDB0044124,TG(16:0/18:1(9Z)/20:2n6)
HMDB0044125,TG(16:0/18:1(9Z)/20:3n6)
HMDB0044127,"TG(16:0/18:1(9Z)/22:2(13Z,16Z))"
HMDB0044128,"TG(16:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0044129,"TG(16:0/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0044130,"TG(16:0/18:1(9Z)/18:3(9Z,12Z,15Z))"
HMDB0044131,"TG(16:0/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0044132,"TG(16:0/18:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0044133,"TG(16:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0044134,"TG(16:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0044135,"TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0044136,TG(16:0/18:1(9Z)/O-18:0)
HMDB0044137,TG(16:0/20:1(11Z)/16:0)
HMDB0044138,TG(16:0/20:1(11Z)/18:0)
HMDB0044139,TG(16:0/20:1(11Z)/20:0)
HMDB0044140,TG(16:0/20:1(11Z)/22:0)
HMDB0044141,TG(16:0/20:1(11Z)/24:0)
HMDB0044142,TG(16:0/20:1(11Z)/14:1(9Z))
HMDB0044143,TG(16:0/20:1(11Z)/16:1(9Z))
HMDB0044144,TG(16:0/20:1(11Z)/18:1(11Z))
HMDB0044145,TG(16:0/20:1(11Z)/18:1(9Z))
HMDB0044147,"TG(16:0/20:1(11Z)/20:3(5Z,8Z,11Z))"
HMDB0044148,TG(16:0/20:1(11Z)/22:1(13Z))
HMDB0044149,TG(16:0/20:1(11Z)/24:1(15Z))
HMDB0044150,"TG(16:0/20:1(11Z)/18:2(9Z,12Z))"
HMDB0044151,"TG(16:0/20:1(11Z)/18:3(6Z,9Z,12Z))"
HMDB0044152,TG(16:0/20:1(11Z)/20:2n6)
HMDB0044153,TG(16:0/20:1(11Z)/20:3n6)
HMDB0044155,"TG(16:0/20:1(11Z)/22:2(13Z,16Z))"
HMDB0044156,"TG(16:0/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0044157,"TG(16:0/20:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0044158,"TG(16:0/20:1(11Z)/18:3(9Z,12Z,15Z))"
HMDB0044159,"TG(16:0/20:1(11Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0044160,"TG(16:0/20:1(11Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0044161,"TG(16:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0044162,"TG(16:0/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0044163,"TG(16:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0044164,TG(16:0/20:1(11Z)/O-18:0)
HMDB0044165,"TG(16:0/20:3(5Z,8Z,11Z)/16:0)"
HMDB0044166,"TG(16:0/20:3(5Z,8Z,11Z)/18:0)"
HMDB0044167,"TG(16:0/20:3(5Z,8Z,11Z)/20:0)"
HMDB0044168,"TG(16:0/20:3(5Z,8Z,11Z)/22:0)"
HMDB0044169,"TG(16:0/20:3(5Z,8Z,11Z)/24:0)"
HMDB0044170,"TG(16:0/20:3(5Z,8Z,11Z)/14:1(9Z))"
HMDB0044171,"TG(16:0/20:3(5Z,8Z,11Z)/16:1(9Z))"
HMDB0044172,"TG(16:0/20:3(5Z,8Z,11Z)/18:1(11Z))"
HMDB0044173,"TG(16:0/20:3(5Z,8Z,11Z)/18:1(9Z))"
HMDB0044174,"TG(16:0/20:3(5Z,8Z,11Z)/20:1(11Z))"
HMDB0044175,"TG(16:0/20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))"
HMDB0044176,"TG(16:0/20:3(5Z,8Z,11Z)/22:1(13Z))"
HMDB0044177,"TG(16:0/20:3(5Z,8Z,11Z)/24:1(15Z))"
HMDB0044178,"TG(16:0/20:3(5Z,8Z,11Z)/18:2(9Z,12Z))"
HMDB0044179,"TG(16:0/20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))"
HMDB0044180,"TG(16:0/20:3(5Z,8Z,11Z)/20:2n6)"
HMDB0044181,"TG(16:0/20:3(5Z,8Z,11Z)/20:3n6)"
HMDB0044182,"TG(16:0/20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0044183,"TG(16:0/20:3(5Z,8Z,11Z)/22:2(13Z,16Z))"
HMDB0044184,"TG(16:0/20:3(5Z,8Z,11Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0044185,"TG(16:0/20:3(5Z,8Z,11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0044186,"TG(16:0/20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))"
HMDB0044187,"TG(16:0/20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0044188,"TG(16:0/20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))"
