protein_id,protein_name,drug_id,drug_name,act_type
16170,AA1R_HUMAN,4390,choline theophyllinate,Ki
10538,PDE3B_HUMAN,4390,choline theophyllinate,
10461,PDE3A_HUMAN,4390,choline theophyllinate,
10540,PDE4A_HUMAN,4390,choline theophyllinate,Ki
10541,PDE4B_HUMAN,4390,choline theophyllinate,Ki
10463,PDE4C_HUMAN,4390,choline theophyllinate,Ki
10402,PDE4D_HUMAN,4390,choline theophyllinate,Ki
9014,TPOR_HUMAN,4399,eltrombopag,EC50
117,CXCR4_HUMAN,4410,plerixafor,Ki
6721,HRH1_HUMAN,4411,dexchlorpheniramine,Ki
15544,AA2AR_HUMAN,4426,bufylline,Ki
15560,AA2BR_HUMAN,4426,bufylline,Ki
16170,AA1R_HUMAN,4426,bufylline,Ki
10538,PDE3B_HUMAN,4426,bufylline,
10461,PDE3A_HUMAN,4426,bufylline,
10540,PDE4A_HUMAN,4426,bufylline,Ki
10541,PDE4B_HUMAN,4426,bufylline,Ki
10463,PDE4C_HUMAN,4426,bufylline,Ki
10402,PDE4D_HUMAN,4426,bufylline,Ki
13085,CALCR_HUMAN,4427,calcitonin human,IC50
1184,GCR_HUMAN,4452,clobetasol propionate,Ki
15965,ANDR_HUMAN,4454,testosterone cypionate,
1184,GCR_HUMAN,4456,hydrocortisone succinate,
19114,NK1R_HUMAN,4470,fosaprepitant,IC50
15848,ADA2A_HUMAN,4482,corbadrine,
15360,ADA2B_HUMAN,4482,corbadrine,
15387,ADA2C_HUMAN,4482,corbadrine,
15325,ACM3_HUMAN,4484,aclidinium bromide,Ki
1184,GCR_HUMAN,4485,diflorasone diacetate,Ki
1184,GCR_HUMAN,4493,alclometasone dipropionate,
570,DRD2_HUMAN,4496,haloperidol decanoate,Ki
767,ESR1_HUMAN,4497,estradiol acetate,
8358,SC6A3_HUMAN,4501,armodafinil,IC50
1184,GCR_HUMAN,4504,hydrocortisone valerate,
18844,PPARA_HUMAN,4505,choline fenofibrate,Ki
1184,GCR_HUMAN,4507,halcinonide,Ki
18037,IMPA1_HUMAN,4512,lithium citrate,
17728,GSK3A_HUMAN,4512,lithium citrate,
17638,GSK3B_HUMAN,4512,lithium citrate,
3382,PTH1R_HUMAN,4514,teriparatide,IC50
15847,ACTHR_HUMAN,4516,tetracosactide,Ki
1184,GCR_HUMAN,4554,fluticasone furoate,IC50
18136,GABR2_HUMAN,4566,sodium oxybate,
18165,GABR1_HUMAN,4566,sodium oxybate,
1184,GCR_HUMAN,4569,hydrocortisone probutate,
1184,GCR_HUMAN,4606,clocortolone pivalate,
15965,ANDR_HUMAN,4609,testosterone enantate,
18529,OPRM_HUMAN,4616,methylnaltrexone,Ki
15965,ANDR_HUMAN,4628,enzalutamide,EC50
3309,GCYB2_HUMAN,4631,nitroprusside,
17483,GCYA2_HUMAN,4631,nitroprusside,
3308,GCYA1_HUMAN,4631,nitroprusside,
17484,GCYB1_HUMAN,4631,nitroprusside,
3349,PYRD_HUMAN,4634,teriflunomide,Ki
1184,GCR_HUMAN,4647,fluorometholone acetate,Ki
13343,BRAF_HUMAN,4654,regorafenib,IC50
15140,VGFR2_HUMAN,4654,regorafenib,IC50
1184,GCR_HUMAN,4667,betamethasone phosphate,Ki
17952,GRIA1_HUMAN,4684,perampanel,IC50
17704,GRIA2_HUMAN,4684,perampanel,IC50
17705,GRIA3_HUMAN,4684,perampanel,IC50
17449,GRIA4_HUMAN,4684,perampanel,IC50
12748,JAK1_HUMAN,4713,tofacitinib,IC50
5431,TYK2_HUMAN,4713,tofacitinib,IC50
19360,JAK2_HUMAN,4713,tofacitinib,IC50
15608,ABL1_HUMAN,4716,ponatinib,IC50
13529,BCR_HUMAN,4716,ponatinib,Kd
18145,GLP2R_HUMAN,4718,teduglutide,EC50
19857,MTP_HUMAN,4721,lomitapide,IC50
767,ESR1_HUMAN,4749,ospemifene,IC50
15871,ADRB1_HUMAN,4752,levobetaxolol,Ki
19416,KEAP1_HUMAN,4757,dimethyl fumarate,
8304,SC5A2_HUMAN,4758,canagliflozin,IC50
15277,ADRB2_HUMAN,4799,vilanterol,EC50
13343,BRAF_HUMAN,4801,dabrafenib,IC50
19797,MP2K1_HUMAN,4802,trametinib,IC50
11729,MP2K2_HUMAN,4802,trametinib,IC50
18144,GLP1R_HUMAN,4815,lixisenatide,IC50
11527,KLKB1_HUMAN,4839,aprotinin,
10142,PLMN_HUMAN,4839,aprotinin,IC50
17582,HDAC5_HUMAN,4876,belinostat,Ki
6248,HDAC2_HUMAN,4876,belinostat,Ki
6169,HDAC1_HUMAN,4876,belinostat,Ki
17781,HDAC3_HUMAN,4876,belinostat,Ki
6166,HDAC6_HUMAN,4876,belinostat,Ki
6240,HDAC7_HUMAN,4876,belinostat,Ki
17572,HDAC8_HUMAN,4876,belinostat,Ki
6245,HDAC9_HUMAN,4876,belinostat,Ki
17570,HDA10_HUMAN,4876,belinostat,Ki
6242,HDA11_HUMAN,4876,belinostat,Ki
13234,ANT3_HUMAN,4879,enoxaparin sodium,
10475,PGFRB_HUMAN,4903,nintedanib,Kd
6618,FGFR3_HUMAN,4903,nintedanib,Kd
6489,FGFR2_HUMAN,4903,nintedanib,Kd
6492,FGFR4_HUMAN,4903,nintedanib,Kd
15847,ACTHR_HUMAN,4931,corticotropin,
12386,LSHR_HUMAN,5149,choriogonadotropin alfa,
5290,VDR_HUMAN,5169,eldecalcitol,
2926,CD3E_HUMAN,5177,muromonab-CD3,
2429,CD3G_HUMAN,5177,muromonab-CD3,
2924,CD3D_HUMAN,5177,muromonab-CD3,
5719,IL2RA_HUMAN,5484,teceleukin,
5685,IL2RB_HUMAN,5484,teceleukin,
6961,IL2RG_HUMAN,5484,teceleukin,
11964,LIPP_HUMAN,4886,cetilistat,IC50
14627,XDH_HUMAN,4888,topiroxostat,IC50
8304,SC5A2_HUMAN,4890,ipragliflozin,IC50
8304,SC5A2_HUMAN,4891,luseogliflozin,IC50
8304,SC5A2_HUMAN,4892,tofogliflozin,IC50
696,DPP4_HUMAN,4895,teneligliptin,IC50
696,DPP4_HUMAN,4896,anagliptin,IC50
5998,GUC2C_HUMAN,4622,linaclotide,Ki
3579,OX1R_HUMAN,4881,suvorexant,Ki
18304,OX2R_HUMAN,4881,suvorexant,Ki
15731,ADRB3_HUMAN,4382,mirabegron,EC50
15882,ALK_HUMAN,4866,ceritinib,IC50
10488,PAR1_HUMAN,4870,vorapaxar,Ki
173,CEGT_HUMAN,4834,eliglustat,IC50
8449,SC6A4_HUMAN,4864,levomilnacipran,Ki
8206,SC6A2_HUMAN,4864,levomilnacipran,Ki
10402,PDE4D_HUMAN,4829,apremilast,IC50
8304,SC5A2_HUMAN,4830,empagliflozin,Kd
10566,PF2R_HUMAN,2716,travoprost,Ki
19858,MTR1A_HUMAN,4820,tasimelteon,Ki
20408,MTR1B_HUMAN,4820,tasimelteon,Ki
15277,ADRB2_HUMAN,4814,olodaterol,Ki
15325,ACM3_HUMAN,4816,umeclidinium,Ki
17484,GCYB1_HUMAN,4807,riociguat,MEC
17480,EDNRA_HUMAN,4809,macitentan,IC50
17481,EDNRB_HUMAN,4809,macitentan,IC50
13383,BTK_HUMAN,4810,ibrutinib,Ki
6151,HDAC4_HUMAN,4876,belinostat,IC50
10164,PK3CD_HUMAN,4878,idelalisib,IC50
1457,FA10_HUMAN,4897,edoxaban,Ki
19114,NK1R_HUMAN,4898,netupitant,Ki
18316,P2RY2_HUMAN,4900,diquafosol,EC50
19284,KCNA5_HUMAN,4365,vernakalant,IC50
15325,ACM3_HUMAN,4902,imidafenacin,Kb
15139,VGFR1_HUMAN,4903,nintedanib,IC50
15140,VGFR2_HUMAN,4903,nintedanib,IC50
5362,VGFR3_HUMAN,4903,nintedanib,IC50
10102,PGFRA_HUMAN,4903,nintedanib,IC50
6463,FGFR1_HUMAN,4903,nintedanib,IC50
7721,TNNC1_HUMAN,1576,levosimendan,Kd
15898,AGTR1_HUMAN,4906,fimasartan,IC50
8479,SCN4A_HUMAN,2167,pilsicainide,IC50
10778,PARP2_HUMAN,4907,olaparib,IC50
10776,PARP1_HUMAN,4907,olaparib,IC50
10304,RENI_HUMAN,4696,remikiren,IC50
13167,CA2D2_HUMAN,1264,gabapentin,IC50
13167,CA2D2_HUMAN,2255,pregabalin,IC50
13449,CA2D1_HUMAN,4177,gabapentin enacarbil,
13167,CA2D2_HUMAN,4177,gabapentin enacarbil,
17341,CHLE_HUMAN,2551,tacrine,IC50
15580,ACE_HUMAN,798,delapril,Ki
10515,PDE5A_HUMAN,4141,udenafil,IC50
15934,ADA1A_HUMAN,1873,naftopidil,Ki
15894,ADA1D_HUMAN,1873,naftopidil,Ki
15686,ADA1B_HUMAN,1873,naftopidil,Ki
18529,OPRM_HUMAN,3713,ciramadol,
570,DRD2_HUMAN,388,blonanserin,Ki
15543,5HT2A_HUMAN,388,blonanserin,Ki
13085,CALCR_HUMAN,2236,pramlintide,EC50
10198,RAMP2_HUMAN,2236,pramlintide,EC50
11327,KPCD_HUMAN,4226,ingenol mebutate,EC50
17567,HCN1_HUMAN,4112,dronedarone,
17568,HCN2_HUMAN,4112,dronedarone,
6117,HCN3_HUMAN,4112,dronedarone,
17770,HCN4_HUMAN,4112,dronedarone,
6025,HMDH_HUMAN,362,bezafibrate,
15871,ADRB1_HUMAN,1101,etilefrine,
15871,ADRB1_HUMAN,4824,etilefrine pivalate,
13836,CLTR1_HUMAN,648,cinalukast,
13836,CLTR1_HUMAN,2237,pranlukast,IC50
15847,ACTHR_HUMAN,4821,seractide,Ki
4227,RYR2_HUMAN,1384,hydralazine,
696,DPP4_HUMAN,4833,gemigliptin,IC50
15277,ADRB2_HUMAN,2782,tulobuterol,
2832,CD19_HUMAN,4915,blinatumomab,Kd
2926,CD3E_HUMAN,4915,blinatumomab,Kd
2429,CD3G_HUMAN,4915,blinatumomab,Kd
2924,CD3D_HUMAN,4915,blinatumomab,Kd
15277,ADRB2_HUMAN,2368,reproterol,
18136,GABR2_HUMAN,4863,phenibut,
18165,GABR1_HUMAN,4863,phenibut,
8394,S5A2_HUMAN,1171,finasteride,IC50
4031,S5A1_HUMAN,1171,finasteride,IC50
10752,PLGF_HUMAN,4916,aflibercept,Kd
5291,VEGFB_HUMAN,4916,aflibercept,Kd
15134,VEGFA_HUMAN,4916,aflibercept,Kd
19858,MTR1A_HUMAN,99,agomelatine,Ki
20408,MTR1B_HUMAN,99,agomelatine,Ki
16165,5HT2C_HUMAN,99,agomelatine,Ki
15140,VGFR2_HUMAN,4917,ramucirumab,Kd
10215,RAMP1_HUMAN,2236,pramlintide,EC50
10480,RAMP3_HUMAN,2236,pramlintide,EC50
6097,HRH2_HUMAN,2408,roxatidine acetate,Kd
6721,HRH1_HUMAN,4353,bilastine,Ki
10750,PI2R_HUMAN,343,beraprost,IC50
18080,IMDH1_HUMAN,1859,mycophenolate mofetil,Ki
18029,IMDH2_HUMAN,1859,mycophenolate mofetil,Ki
15970,AOFB_HUMAN,4921,safinamide,Ki
14151,V2R_HUMAN,4110,tolvaptan,Ki
10537,PDCD1_HUMAN,4923,nivolumab,Kd
10537,PDCD1_HUMAN,4924,pembrolizumab,Kd
6721,HRH1_HUMAN,956,doxepin,Ki
16117,ABCC8_HUMAN,505,carbutamide,Kd
19228,KCJ11_HUMAN,505,carbutamide,Kd
16117,ABCC8_HUMAN,622,chlorpropamide,Kd
19228,KCJ11_HUMAN,622,chlorpropamide,Kd
16117,ABCC8_HUMAN,1298,glibornuride,Kd
19228,KCJ11_HUMAN,1298,glibornuride,Kd
16117,ABCC8_HUMAN,1299,gliclazide,Kd
19228,KCJ11_HUMAN,1299,gliclazide,Kd
16117,ABCC8_HUMAN,1301,glipizide,Kd
19228,KCJ11_HUMAN,1301,glipizide,Kd
16117,ABCC8_HUMAN,1302,gliquidone,Kd
19228,KCJ11_HUMAN,1302,gliquidone,Kd
16117,ABCC8_HUMAN,1305,glisoxepide,Kd
19228,KCJ11_HUMAN,1305,glisoxepide,Kd
16117,ABCC8_HUMAN,1314,glibenclamide,Kd
19228,KCJ11_HUMAN,1314,glibenclamide,Kd
16117,ABCC8_HUMAN,2696,tolbutamide,Kd
19228,KCJ11_HUMAN,2696,tolbutamide,Kd
8449,SC6A4_HUMAN,4806,vortioxetine,Ki
16194,5HT1A_HUMAN,4806,vortioxetine,Ki
15625,5HT7R_HUMAN,4806,vortioxetine,Ki
15254,5HT1B_HUMAN,4806,vortioxetine,Ki
16197,5HT3A_HUMAN,4806,vortioxetine,Ki
16115,5HT1D_HUMAN,4806,vortioxetine,Ki
16117,ABCC8_HUMAN,1818,mitiglinide,IC50
19228,KCJ11_HUMAN,1818,mitiglinide,IC50
16117,ABCC8_HUMAN,57,acetohexamide,Ki
19228,KCJ11_HUMAN,57,acetohexamide,Ki
10475,PGFRB_HUMAN,4925,becaplermin,
10102,PGFRA_HUMAN,4925,becaplermin,
16701,THRB_HUMAN,2995,lepirudin,Ki
11527,KLKB1_HUMAN,4846,ecallantide,Ki
18144,GLP1R_HUMAN,4927,albiglutide,EC50
6311,FSHR_HUMAN,4928,follitropin,
12386,LSHR_HUMAN,4929,lutropin alfa,IC50
9598,TSHR_HUMAN,4930,thyrotropin alfa,
5612,IL6RA_HUMAN,4933,tocilizumab,
19323,IL6RB_HUMAN,4933,tocilizumab,
5687,IL17_HUMAN,4934,secukinumab,
1031,GBRA1_HUMAN,2857,zaleplon,EC50
2778,GBRB2_HUMAN,2857,zaleplon,EC50
3437,RET_HUMAN,2544,sunitinib,IC50
15139,VGFR1_HUMAN,2544,sunitinib,IC50
10102,PGFRA_HUMAN,2544,sunitinib,IC50
13628,CP17A_HUMAN,1527,ketoconazole,IC50
13147,C11B1_HUMAN,1527,ketoconazole,IC50
5719,IL2RA_HUMAN,4940,basiliximab,Kd
4788,ROCK1_HUMAN,4938,ripasudil,IC50
4439,ROCK2_HUMAN,4938,ripasudil,IC50
3382,PTH1R_HUMAN,4936,parathyroid hormone,
14044,CDK6_HUMAN,4941,palbociclib,IC50
2380,CDK4_HUMAN,4941,palbociclib,IC50
3437,RET_HUMAN,4942,lenvatinib,Ki
17769,KIT_HUMAN,4942,lenvatinib,IC50
15139,VGFR1_HUMAN,4942,lenvatinib,IC50
15140,VGFR2_HUMAN,4942,lenvatinib,IC50
5362,VGFR3_HUMAN,4942,lenvatinib,IC50
10102,PGFRA_HUMAN,4942,lenvatinib,IC50
6463,FGFR1_HUMAN,4942,lenvatinib,IC50
15277,ADRB2_HUMAN,4943,arformoterol,Kd
17582,HDAC5_HUMAN,4682,panobinostat,Ki
6248,HDAC2_HUMAN,4682,panobinostat,Ki
6169,HDAC1_HUMAN,4682,panobinostat,Ki
17781,HDAC3_HUMAN,4682,panobinostat,Ki
6166,HDAC6_HUMAN,4682,panobinostat,Ki
6240,HDAC7_HUMAN,4682,panobinostat,Ki
17572,HDAC8_HUMAN,4682,panobinostat,Ki
6151,HDAC4_HUMAN,4682,panobinostat,Ki
6245,HDAC9_HUMAN,4682,panobinostat,Ki
17570,HDA10_HUMAN,4682,panobinostat,Ki
6242,HDA11_HUMAN,4682,panobinostat,Ki
15806,ACM1_HUMAN,2028,oxybutynin,Ki
15325,ACM3_HUMAN,2028,oxybutynin,Ki
570,DRD2_HUMAN,4168,lurasidone,Ki
15543,5HT2A_HUMAN,4168,lurasidone,Ki
1184,GCR_HUMAN,1770,methylprednisolone acetate,
58,CP2D6_HUMAN,2346,quinidine,Ki
9675,TTHY_HUMAN,4192,tafamidis,Kd
1137,DYR_HUMAN,1751,methotrexate,Ki
15998,ANPRA_HUMAN,1901,nesiritide,
7777,TNFA_HUMAN,4904,adalimumab,
18061,INSR_HUMAN,4901,insulin glargine,
19603,MSHR_HUMAN,4836,afamelanotide,IC50
5522,GHRHR_HUMAN,4170,tesamorelin,
2696,DGAT1_HUMAN,1413,icosapent ethyl,
11973,LEPR_HUMAN,4826,metreleptin,
6345,GHR_HUMAN,4848,somatropin,
477,CD52_HUMAN,4909,alemtuzumab,
9192,TN13B_HUMAN,4949,belimumab,
6971,ITB3_HUMAN,4950,abciximab,
6885,ITA2B_HUMAN,4950,abciximab,
2830,CD20_HUMAN,4951,ofatumumab,Kd
5567,IL1B_HUMAN,4952,canakinumab,
5719,IL2RA_HUMAN,4953,daclizumab,Kd
5685,IL2RB_HUMAN,4953,daclizumab,Kd
6961,IL2RG_HUMAN,4953,daclizumab,Kd
1639,EGFR_HUMAN,4954,cetuximab,Kd
15580,ACE_HUMAN,101,alacepril,
15580,ACE_HUMAN,641,cilazapril,IC50
15580,ACE_HUMAN,2866,zofenopril,IC50
15580,ACE_HUMAN,2586,temocapril,
10808,PGH2_HUMAN,2652,tiaprofenic acid,IC50
10479,PGH1_HUMAN,2652,tiaprofenic acid,IC50
1639,EGFR_HUMAN,4955,panitumumab,Kd
15134,VEGFA_HUMAN,4956,bevacizumab,
989,ERBB2_HUMAN,4957,pertuzumab,
2054,CTLA4_HUMAN,4958,ipilimumab,
19339,ITAL_HUMAN,4959,efalizumab,Kd
18061,INSR_HUMAN,4960,insulin degludec,
10508,PARP3_HUMAN,4907,olaparib,IC50
9669,TNR8_HUMAN,4964,brentuximab vedotin,
8775,TBB5_HUMAN,4964,brentuximab vedotin,
4178,TBB1_HUMAN,4964,brentuximab vedotin,
8835,TBB2A_HUMAN,4964,brentuximab vedotin,
8602,TBB2B_HUMAN,4964,brentuximab vedotin,
8545,TBB3_HUMAN,4964,brentuximab vedotin,
8773,TBB4A_HUMAN,4964,brentuximab vedotin,
16750,TBB4B_HUMAN,4964,brentuximab vedotin,
8867,TBB6_HUMAN,4964,brentuximab vedotin,
8860,TBB8_HUMAN,4964,brentuximab vedotin,
7766,TNF11_HUMAN,4965,denosumab,
6960,IL12A_HUMAN,4966,ustekinumab,
19262,IL12B_HUMAN,4966,ustekinumab,
19266,IL23A_HUMAN,4966,ustekinumab,
7777,TNFA_HUMAN,4967,golimumab,
7777,TNFA_HUMAN,4968,certolizumab pegol,Kd
14099,CO5_HUMAN,4969,eculizumab,
207,CNR1_HUMAN,4150,rimonabant,Ki
6886,ITA4_HUMAN,4970,natalizumab,
19336,ITB1_HUMAN,4970,natalizumab,
6975,ITB7_HUMAN,4970,natalizumab,
678,CFTR_HUMAN,4744,crofelemer,IC50
16016,ANO1_HUMAN,4744,crofelemer,IC50
15134,VEGFA_HUMAN,4971,ranibizumab,
6854,IGHE_HUMAN,4972,omalizumab,Kd
2223,CAC1H_HUMAN,1797,mibefradil,IC50
13073,CAC1C_HUMAN,342,bepridil,
13223,CAC1D_HUMAN,342,bepridil,
3548,PSB5_HUMAN,4483,carfilzomib,IC50
6248,HDAC2_HUMAN,4973,tucidinostat,IC50
6169,HDAC1_HUMAN,4973,tucidinostat,IC50
17781,HDAC3_HUMAN,4973,tucidinostat,IC50
17570,HDA10_HUMAN,4973,tucidinostat,IC50
8775,TBB5_HUMAN,2044,paclitaxel,EC50
4178,TBB1_HUMAN,2044,paclitaxel,EC50
8835,TBB2A_HUMAN,2044,paclitaxel,EC50
8602,TBB2B_HUMAN,2044,paclitaxel,EC50
8545,TBB3_HUMAN,2044,paclitaxel,EC50
8773,TBB4A_HUMAN,2044,paclitaxel,EC50
16750,TBB4B_HUMAN,2044,paclitaxel,EC50
8867,TBB6_HUMAN,2044,paclitaxel,EC50
8860,TBB8_HUMAN,2044,paclitaxel,EC50
8775,TBB5_HUMAN,1517,ixabepilone,
4178,TBB1_HUMAN,1517,ixabepilone,
8835,TBB2A_HUMAN,1517,ixabepilone,
8602,TBB2B_HUMAN,1517,ixabepilone,
8545,TBB3_HUMAN,1517,ixabepilone,
8773,TBB4A_HUMAN,1517,ixabepilone,
16750,TBB4B_HUMAN,1517,ixabepilone,
8867,TBB6_HUMAN,1517,ixabepilone,
8860,TBB8_HUMAN,1517,ixabepilone,
8775,TBB5_HUMAN,2823,vinblastine,IC50
4178,TBB1_HUMAN,2823,vinblastine,IC50
8835,TBB2A_HUMAN,2823,vinblastine,IC50
8602,TBB2B_HUMAN,2823,vinblastine,IC50
8545,TBB3_HUMAN,2823,vinblastine,IC50
8773,TBB4A_HUMAN,2823,vinblastine,IC50
16750,TBB4B_HUMAN,2823,vinblastine,IC50
8867,TBB6_HUMAN,2823,vinblastine,IC50
8860,TBB8_HUMAN,2823,vinblastine,IC50
8775,TBB5_HUMAN,2825,vincristine,
4178,TBB1_HUMAN,2825,vincristine,
8835,TBB2A_HUMAN,2825,vincristine,
8602,TBB2B_HUMAN,2825,vincristine,
8545,TBB3_HUMAN,2825,vincristine,
8773,TBB4A_HUMAN,2825,vincristine,
16750,TBB4B_HUMAN,2825,vincristine,
8867,TBB6_HUMAN,2825,vincristine,
8860,TBB8_HUMAN,2825,vincristine,
8775,TBB5_HUMAN,2827,vinorelbine,
4178,TBB1_HUMAN,2827,vinorelbine,
8835,TBB2A_HUMAN,2827,vinorelbine,
8602,TBB2B_HUMAN,2827,vinorelbine,
8545,TBB3_HUMAN,2827,vinorelbine,
8773,TBB4A_HUMAN,2827,vinorelbine,
16750,TBB4B_HUMAN,2827,vinorelbine,
8867,TBB6_HUMAN,2827,vinorelbine,
8860,TBB8_HUMAN,2827,vinorelbine,
8775,TBB5_HUMAN,3644,vinflunine,
4178,TBB1_HUMAN,3644,vinflunine,
8835,TBB2A_HUMAN,3644,vinflunine,
8602,TBB2B_HUMAN,3644,vinflunine,
8545,TBB3_HUMAN,3644,vinflunine,
8773,TBB4A_HUMAN,3644,vinflunine,
16750,TBB4B_HUMAN,3644,vinflunine,
8867,TBB6_HUMAN,3644,vinflunine,
8860,TBB8_HUMAN,3644,vinflunine,
8775,TBB5_HUMAN,4171,eribulin,IC50
4178,TBB1_HUMAN,4171,eribulin,IC50
8835,TBB2A_HUMAN,4171,eribulin,IC50
8602,TBB2B_HUMAN,4171,eribulin,IC50
8545,TBB3_HUMAN,4171,eribulin,IC50
8773,TBB4A_HUMAN,4171,eribulin,IC50
16750,TBB4B_HUMAN,4171,eribulin,IC50
8867,TBB6_HUMAN,4171,eribulin,IC50
8860,TBB8_HUMAN,4171,eribulin,IC50
7777,TNFA_HUMAN,4974,infliximab,
2830,CD20_HUMAN,4975,rituximab,Kd
570,DRD2_HUMAN,4498,paliperidone palmitate,
15543,5HT2A_HUMAN,4498,paliperidone palmitate,
15134,VEGFA_HUMAN,4905,pegaptanib,
18144,GLP1R_HUMAN,4885,dulaglutide,
17568,HCN2_HUMAN,3312,ivabradine,
17567,HCN1_HUMAN,3312,ivabradine,IC50
6117,HCN3_HUMAN,3312,ivabradine,IC50
1184,GCR_HUMAN,4976,triamcinolone hexacetonide,
6994,JAK3_HUMAN,4713,tofacitinib,IC50
19406,IL6_HUMAN,4977,siltuximab,
7777,TNFA_HUMAN,4978,etanercept,
989,ERBB2_HUMAN,4979,trastuzumab,
6025,HMDH_HUMAN,1229,fluvastatin,IC50
2432,CD33_HUMAN,4980,gemtuzumab ozogamicin,
18061,INSR_HUMAN,4981,insulin aspart,
6886,ITA4_HUMAN,4982,vedolizumab,IC50
6975,ITB7_HUMAN,4982,vedolizumab,IC50
2830,CD20_HUMAN,4983,obinutuzumab,
2830,CD20_HUMAN,4984,ibritumomab tiuxetan,Kd
696,DPP4_HUMAN,3642,vildagliptin,Ki
18061,INSR_HUMAN,4985,insulin detemir,
15369,5HT4R_HUMAN,3502,prucalopride,Ki
15369,5HT4R_HUMAN,1848,mosapride,Ki
15934,ADA1A_HUMAN,2032,oxymetazoline,Ki
15360,ADA2B_HUMAN,2032,oxymetazoline,Ki
15360,ADA2B_HUMAN,3658,xylometazoline,Ki
10808,PGH2_HUMAN,1618,lumiracoxib,Ki
10808,PGH2_HUMAN,2063,parecoxib,IC50
9980,PRGR_HUMAN,4189,hydroxyprogesterone caproate,IC50
140,CSF3R_HUMAN,4986,pegfilgrastim,
140,CSF3R_HUMAN,4987,filgrastim,
13223,CAC1D_HUMAN,5,(S)-nicardipine,
13073,CAC1C_HUMAN,5,(S)-nicardipine,
14112,DPYD_HUMAN,1293,gimeracil,Ki
16411,UMPS_HUMAN,2002,oteracil,
15871,ADRB1_HUMAN,360,bevantolol,
15595,ACES_HUMAN,4908,acotiamide,IC50
10538,PDE3B_HUMAN,1987,olprinone,
10461,PDE3A_HUMAN,1987,olprinone,
15871,ADRB1_HUMAN,237,arbutamine,
1031,GBRA1_HUMAN,2873,zopiclone,Ki
1283,GBRG2_HUMAN,2873,zopiclone,Ki
2778,GBRB2_HUMAN,2873,zopiclone,Ki
1316,GBRB3_HUMAN,2873,zopiclone,Ki
1313,GBRA5_HUMAN,2873,zopiclone,Ki
1036,GBRG3_HUMAN,2873,zopiclone,Ki
1309,GBRA3_HUMAN,2873,zopiclone,Ki
6721,HRH1_HUMAN,249,astemizole,A2
8775,TBB5_HUMAN,4990,trastuzumab emtansine,
4178,TBB1_HUMAN,4990,trastuzumab emtansine,
8835,TBB2A_HUMAN,4990,trastuzumab emtansine,
8602,TBB2B_HUMAN,4990,trastuzumab emtansine,
8545,TBB3_HUMAN,4990,trastuzumab emtansine,
8773,TBB4A_HUMAN,4990,trastuzumab emtansine,
16750,TBB4B_HUMAN,4990,trastuzumab emtansine,
8867,TBB6_HUMAN,4990,trastuzumab emtansine,
8860,TBB8_HUMAN,4990,trastuzumab emtansine,
989,ERBB2_HUMAN,4990,trastuzumab emtansine,
6489,FGFR2_HUMAN,4804,palifermin,
140,CSF3R_HUMAN,4991,lipegfilgrastim,
207,CNR1_HUMAN,52,paracetamol,
13904,ATP4A_HUMAN,4993,vonoprazan,Ki
13905,ATP4B_HUMAN,4993,vonoprazan,Ki
1035,GBRD_HUMAN,3249,fospropofol,
1031,GBRA1_HUMAN,3249,fospropofol,
1315,GBRB1_HUMAN,3249,fospropofol,
1283,GBRG2_HUMAN,3249,fospropofol,
1316,GBRB3_HUMAN,3249,fospropofol,
1313,GBRA5_HUMAN,3249,fospropofol,
1309,GBRA3_HUMAN,3249,fospropofol,
2748,GBRA2_HUMAN,3249,fospropofol,
2778,GBRB2_HUMAN,3249,fospropofol,
1311,GBRA4_HUMAN,3249,fospropofol,
2776,GBRA6_HUMAN,3249,fospropofol,
1282,GBRG1_HUMAN,3249,fospropofol,
1036,GBRG3_HUMAN,3249,fospropofol,
17781,HDAC3_HUMAN,4119,romidepsin,Ki
6151,HDAC4_HUMAN,4119,romidepsin,Ki
6169,HDAC1_HUMAN,4119,romidepsin,Ki
6240,HDAC7_HUMAN,4119,romidepsin,Ki
6248,HDAC2_HUMAN,4119,romidepsin,Ki
17570,HDA10_HUMAN,4119,romidepsin,Ki
6242,HDA11_HUMAN,4119,romidepsin,Ki
17572,HDAC8_HUMAN,4119,romidepsin,Ki
6166,HDAC6_HUMAN,4119,romidepsin,Ki
6245,HDAC9_HUMAN,4119,romidepsin,Ki
17582,HDAC5_HUMAN,4119,romidepsin,Ki
13085,CALCR_HUMAN,2989,calcitonin (salmon synthetic),EC50
570,DRD2_HUMAN,4137,paliperidone,Ki
15543,5HT2A_HUMAN,4137,paliperidone,Ki
15379,ACM2_HUMAN,81,aclatonium,
15353,ACM4_HUMAN,81,aclatonium,
15312,ACM5_HUMAN,81,aclatonium,
15806,ACM1_HUMAN,81,aclatonium,
15325,ACM3_HUMAN,81,aclatonium,
767,ESR1_HUMAN,4857,estrone sulphate,
1652,ESR2_HUMAN,4857,estrone sulphate,
14141,COMT_HUMAN,1180,flopropione,
16701,THRB_HUMAN,2990,desirudin,Ki
570,DRD2_HUMAN,179,amisulpride,Ki
14143,DRD3_HUMAN,179,amisulpride,Ki
13458,CALM1_HUMAN,231,aprindine,ID50
2180,CALM2_HUMAN,231,aprindine,ID50
13408,CALM3_HUMAN,231,aprindine,ID50
