"id","protein_id","tissue","gender","tpm","tpm_rank","tpm_rank_bysex","tpm_level","tpm_level_bysex","tpm_f","tpm_m","log2foldchange","tau","tau_bysex","uberon_id","id","dtype","protein_id","nhprotein_id","name","did","evidence","zscore","conf","description","reference","drug_name","log2foldchange","pvalue","score","source","O2S","S2O","mondoid"
1582487,11193,Whole Blood,M,0.132000,0.020,0.021,Low,Low,0.125000,0.132000,-0.009,0.806,0.782,UBERON:0000178,193712,Monarch,11193,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,62.9807525551000,MONDO:0020121
1031591,8327,Adipose - Subcutaneous,F,84.330000,0.806,0.784,High,High,84.330000,89.900000,-0.091,0.697,0.695,UBERON:0002190,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031592,8327,Adipose - Subcutaneous,M,89.900000,0.857,0.851,High,High,84.330000,89.900000,-0.091,0.697,0.694,UBERON:0002190,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031593,8327,Adipose - Visceral (Omentum),F,84.690000,0.816,0.804,High,High,84.690000,94.165000,-0.151,0.697,0.695,UBERON:0014454,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031594,8327,Adipose - Visceral (Omentum),M,94.165000,0.918,0.915,High,High,84.690000,94.165000,-0.151,0.697,0.694,UBERON:0014454,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031595,8327,Adrenal Gland,F,58.940000,0.582,0.569,Medium,Medium,58.940000,60.495000,-0.037,0.697,0.695,UBERON:0002369,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031596,8327,Adrenal Gland,M,60.495000,0.602,0.617,Medium,Medium,58.940000,60.495000,-0.037,0.697,0.694,UBERON:0002369,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031597,8327,Artery - Aorta,F,62.160000,0.643,0.647,Medium,Medium,62.160000,64.140000,-0.045,0.697,0.695,UBERON:0000947,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031598,8327,Artery - Aorta,M,64.140000,0.684,0.702,Medium,Medium,62.160000,64.140000,-0.045,0.697,0.694,UBERON:0000947,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031599,8327,Artery - Coronary,F,72.620000,0.735,0.725,Medium,Medium,72.620000,75.710000,-0.059,0.697,0.695,UBERON:0001621,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031600,8327,Artery - Coronary,M,75.710000,0.755,0.787,High,High,72.620000,75.710000,-0.059,0.697,0.694,UBERON:0001621,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031601,8327,Artery - Tibial,F,58.860000,0.571,0.549,Medium,Medium,58.860000,62.955000,-0.095,0.697,0.695,UBERON:0007610,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031602,8327,Artery - Tibial,M,62.955000,0.663,0.660,Medium,Medium,58.860000,62.955000,-0.095,0.697,0.694,UBERON:0007610,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031603,8327,Bladder,F,72.405000,0.714,0.686,Medium,Medium,72.405000,74.625000,-0.043,0.697,0.695,,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031604,8327,Bladder,M,74.625000,0.745,0.766,Medium,High,72.405000,74.625000,-0.043,0.697,0.694,,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031605,8327,Brain - Amygdala,F,32.380000,0.296,0.255,Medium,Medium,32.380000,28.645000,0.171,0.697,0.695,UBERON:0001876,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031606,8327,Brain - Amygdala,M,28.645000,0.194,0.213,Low,Low,32.380000,28.645000,0.171,0.697,0.694,UBERON:0001876,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031607,8327,Brain - Anterior cingulate cortex (BA24),F,27.425000,0.163,0.137,Low,Low,27.425000,29.330000,-0.094,0.697,0.695,UBERON:0009835,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031608,8327,Brain - Anterior cingulate cortex (BA24),M,29.330000,0.224,0.255,Low,Medium,27.425000,29.330000,-0.094,0.697,0.694,UBERON:0009835,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031609,8327,Brain - Caudate (basal ganglia),F,34.160000,0.316,0.294,Medium,Medium,34.160000,30.015000,0.181,0.697,0.695,UBERON:0002420,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031610,8327,Brain - Caudate (basal ganglia),M,30.015000,0.255,0.298,Medium,Medium,34.160000,30.015000,0.181,0.697,0.694,UBERON:0002420,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031611,8327,Brain - Cerebellar Hemisphere,F,49.260000,0.520,0.490,Medium,Medium,49.260000,48.160000,0.032,0.697,0.695,UBERON:0002245,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031612,8327,Brain - Cerebellar Hemisphere,M,48.160000,0.510,0.553,Medium,Medium,49.260000,48.160000,0.032,0.697,0.694,UBERON:0002245,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031613,8327,Brain - Cerebellum,F,58.730000,0.561,0.529,Medium,Medium,58.730000,61.670000,-0.069,0.697,0.695,UBERON:0002037,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031614,8327,Brain - Cerebellum,M,61.670000,0.633,0.638,Medium,Medium,58.730000,61.670000,-0.069,0.697,0.694,UBERON:0002037,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031615,8327,Brain - Cortex,F,42.190000,0.459,0.451,Medium,Medium,42.190000,39.470000,0.094,0.697,0.695,UBERON:0000956,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031616,8327,Brain - Cortex,M,39.470000,0.429,0.468,Medium,Medium,42.190000,39.470000,0.094,0.697,0.694,UBERON:0000956,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031617,8327,Brain - Frontal Cortex (BA9),F,31.625000,0.276,0.235,Medium,Low,31.625000,30.785000,0.038,0.697,0.695,UBERON:0001870,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031618,8327,Brain - Frontal Cortex (BA9),M,30.785000,0.265,0.319,Medium,Medium,31.625000,30.785000,0.038,0.697,0.694,UBERON:0001870,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031619,8327,Brain - Hippocampus,F,27.830000,0.173,0.157,Low,Low,27.830000,27.340000,0.025,0.697,0.695,UBERON:0022430,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031620,8327,Brain - Hippocampus,M,27.340000,0.153,0.191,Low,Low,27.830000,27.340000,0.025,0.697,0.694,UBERON:0022430,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031621,8327,Brain - Hypothalamus,F,24.445000,0.102,0.098,Low,Low,24.445000,26.565000,-0.115,0.697,0.695,UBERON:0001898,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031622,8327,Brain - Hypothalamus,M,26.565000,0.143,0.170,Low,Low,24.445000,26.565000,-0.115,0.697,0.694,UBERON:0001898,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031623,8327,Brain - Nucleus accumbens (basal ganglia),F,36.850000,0.378,0.333,Medium,Medium,36.850000,34.830000,0.079,0.697,0.695,UBERON:0001882,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031624,8327,Brain - Nucleus accumbens (basal ganglia),M,34.830000,0.347,0.383,Medium,Medium,36.850000,34.830000,0.079,0.697,0.694,UBERON:0001882,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031625,8327,Brain - Putamen (basal ganglia),F,24.485000,0.112,0.118,Low,Low,24.485000,25.740000,-0.069,0.697,0.695,UBERON:0001874,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031626,8327,Brain - Putamen (basal ganglia),M,25.740000,0.122,0.128,Low,Low,24.485000,25.740000,-0.069,0.697,0.694,UBERON:0001874,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031627,8327,Brain - Spinal cord (cervical c-1),F,29.115000,0.204,0.196,Low,Low,29.115000,31.940000,-0.129,0.697,0.695,UBERON:0006469,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031628,8327,Brain - Spinal cord (cervical c-1),M,31.940000,0.286,0.340,Medium,Medium,29.115000,31.940000,-0.129,0.697,0.694,UBERON:0006469,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031629,8327,Brain - Substantia nigra,F,23.290000,0.071,0.078,Low,Low,23.290000,24.190000,-0.052,0.697,0.695,UBERON:0002038,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031630,8327,Brain - Substantia nigra,M,24.190000,0.092,0.106,Low,Low,23.290000,24.190000,-0.052,0.697,0.694,UBERON:0002038,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031631,8327,Breast - Mammary Tissue,F,90.410000,0.867,0.882,High,High,90.410000,95.615000,-0.080,0.697,0.695,UBERON:0001911,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031632,8327,Breast - Mammary Tissue,M,95.615000,0.929,0.936,High,High,90.410000,95.615000,-0.080,0.697,0.694,UBERON:0001911,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031633,8327,Cells - EBV-transformed lymphocytes,F,5.596000,0.010,0.020,Low,Low,5.596000,6.164000,-0.119,0.697,0.695,,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031634,8327,Cells - EBV-transformed lymphocytes,M,6.164000,0.020,0.021,Low,Low,5.596000,6.164000,-0.119,0.697,0.694,,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031635,8327,Cells - Transformed fibroblasts,F,176.900000,1.000,1.000,High,High,176.900000,165.000000,0.100,0.697,0.695,,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031636,8327,Cells - Transformed fibroblasts,M,165.000000,0.990,1.000,High,High,176.900000,165.000000,0.100,0.697,0.694,,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031637,8327,Cervix - Ectocervix,F,115.700000,0.980,0.980,High,High,,,,0.697,0.695,,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031638,8327,Cervix - Endocervix,F,90.880000,0.878,0.902,High,High,,,,0.697,0.695,,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031639,8327,Colon - Sigmoid,F,62.605000,0.653,0.667,Medium,Medium,62.605000,66.280000,-0.081,0.697,0.695,UBERON:0001159,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031640,8327,Colon - Sigmoid,M,66.280000,0.704,0.745,Medium,Medium,62.605000,66.280000,-0.081,0.697,0.694,UBERON:0001159,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031641,8327,Colon - Transverse,F,32.710000,0.306,0.275,Medium,Medium,32.710000,29.880000,0.127,0.697,0.695,UBERON:0001157,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031642,8327,Colon - Transverse,M,29.880000,0.245,0.277,Low,Medium,32.710000,29.880000,0.127,0.697,0.694,UBERON:0001157,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031643,8327,Esophagus - Gastroesophageal Junction,F,72.410000,0.724,0.706,Medium,Medium,72.410000,76.765000,-0.083,0.697,0.695,UBERON:0007650,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031644,8327,Esophagus - Gastroesophageal Junction,M,76.765000,0.776,0.809,High,High,72.410000,76.765000,-0.083,0.697,0.694,UBERON:0007650,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031645,8327,Esophagus - Mucosa,F,41.360000,0.449,0.431,Medium,Medium,41.360000,44.020000,-0.088,0.697,0.695,UBERON:0002469,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031646,8327,Esophagus - Mucosa,M,44.020000,0.490,0.511,Medium,Medium,41.360000,44.020000,-0.088,0.697,0.694,UBERON:0002469,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031647,8327,Esophagus - Muscularis,F,75.920000,0.765,0.745,High,Medium,75.920000,76.985000,-0.020,0.697,0.695,UBERON:0004648,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031648,8327,Esophagus - Muscularis,M,76.985000,0.796,0.830,High,High,75.920000,76.985000,-0.020,0.697,0.694,UBERON:0004648,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031649,8327,Fallopian Tube,F,85.110000,0.827,0.824,High,High,,,,0.697,0.695,UBERON:0003889,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031650,8327,Heart - Atrial Appendage,F,28.280000,0.184,0.176,Low,Low,28.280000,29.325000,-0.051,0.697,0.695,UBERON:0006618,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031651,8327,Heart - Atrial Appendage,M,29.325000,0.214,0.234,Low,Low,28.280000,29.325000,-0.051,0.697,0.694,UBERON:0006618,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031652,8327,Heart - Left Ventricle,F,29.640000,0.235,0.216,Low,Low,29.640000,26.020000,0.181,0.697,0.695,UBERON:0002084,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031653,8327,Heart - Left Ventricle,M,26.020000,0.133,0.149,Low,Low,29.640000,26.020000,0.181,0.697,0.694,UBERON:0002084,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031654,8327,Kidney - Cortex,F,76.890000,0.786,0.765,High,High,76.890000,54.375000,0.492,0.697,0.695,UBERON:0001225,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031655,8327,Kidney - Cortex,M,54.375000,0.531,0.574,Medium,Medium,76.890000,54.375000,0.492,0.697,0.694,UBERON:0001225,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031656,8327,Liver,F,12.620000,0.061,0.059,Low,Low,12.620000,11.220000,0.156,0.697,0.695,UBERON:0002107,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031657,8327,Liver,M,11.220000,0.051,0.064,Low,Low,12.620000,11.220000,0.156,0.697,0.694,UBERON:0002107,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031658,8327,Lung,F,86.180000,0.837,0.843,High,High,86.180000,92.330000,-0.098,0.697,0.695,UBERON:0002048,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031659,8327,Lung,M,92.330000,0.888,0.872,High,High,86.180000,92.330000,-0.098,0.697,0.694,UBERON:0002048,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031660,8327,Minor Salivary Gland,F,56.320000,0.541,0.510,Medium,Medium,56.320000,66.175000,-0.229,0.697,0.695,UBERON:0001830,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031661,8327,Minor Salivary Gland,M,66.175000,0.694,0.723,Medium,Medium,56.320000,66.175000,-0.229,0.697,0.694,UBERON:0001830,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031662,8327,Muscle - Skeletal,F,36.870000,0.388,0.353,Medium,Medium,36.870000,34.615000,0.089,0.697,0.695,UBERON:0001134,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031663,8327,Muscle - Skeletal,M,34.615000,0.337,0.362,Medium,Medium,36.870000,34.615000,0.089,0.697,0.694,UBERON:0001134,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031664,8327,Nerve - Tibial,F,89.045000,0.847,0.863,High,High,89.045000,93.580000,-0.071,0.697,0.695,UBERON:0001323,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031665,8327,Nerve - Tibial,M,93.580000,0.898,0.894,High,High,89.045000,93.580000,-0.071,0.697,0.694,UBERON:0001323,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031666,8327,Ovary,F,97.550000,0.939,0.941,High,High,,,,0.697,0.695,UBERON:0000992,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031667,8327,Pancreas,F,34.415000,0.327,0.314,Medium,Medium,34.415000,35.460000,-0.042,0.697,0.695,UBERON:0001264,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
1031668,8327,Pancreas,M,35.460000,0.367,0.426,Medium,Medium,34.415000,35.460000,-0.042,0.697,0.694,UBERON:0001264,196426,Monarch,8327,,muscular dystrophy,DOID:9884,ECO:0000033: traceable author statement,,,"",,,,,,,,84.6746048456000,MONDO:0020121
