,drug_name,related_drug_name,drugbank_id,related_drugbank_id
535,Pyridostigmine,Desloratadine,DB00545,DB00967
536,Pyridostigmine,Glycopyrronium,DB00545,DB00986
537,Pyridostigmine,Tolterodine,DB00545,DB01036
538,Pyridostigmine,Oxybutynin,DB00545,DB01062
539,Pyridostigmine,Promethazine,DB00545,DB01069
540,Pyridostigmine,Diphenhydramine,DB00545,DB01075
541,Pyridostigmine,Pentolinium,DB00545,DB01090
542,Pyridostigmine,Flavoxate,DB00545,DB01148
543,Pyridostigmine,Desipramine,DB00545,DB01151
544,Pyridostigmine,Orphenadrine,DB00545,DB01173
545,Pyridostigmine,Phenobarbital,DB00545,DB01174
546,Pyridostigmine,Escitalopram,DB00545,DB01175
547,Pyridostigmine,Diphenidol,DB00545,DB01231
548,Pyridostigmine,Chlorprothixene,DB00545,DB01239
549,Pyridostigmine,Fenoterol,DB00545,DB01288
550,Pyridostigmine,Amobarbital,DB00545,DB01351
551,Pyridostigmine,Aprobarbital,DB00545,DB01352
552,Pyridostigmine,Butobarbital,DB00545,DB01353
553,Pyridostigmine,Heptabarbital,DB00545,DB01354
554,Pyridostigmine,Hexobarbital,DB00545,DB01355
555,Pyridostigmine,Methotrimeprazine,DB00545,DB01403
556,Pyridostigmine,Tiotropium,DB00545,DB01409
557,Pyridostigmine,Barbital,DB00545,DB01483
558,Pyridostigmine,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",DB00545,DB01496
559,Pyridostigmine,Solifenacin,DB00545,DB01591
560,Pyridostigmine,Isopropamide,DB00545,DB01625
561,Pyridostigmine,Mepenzolate,DB00545,DB04843
562,Pyridostigmine,Fesoterodine,DB00545,DB06702
563,Pyridostigmine,Dimetindene,DB00545,DB08801
564,Pyridostigmine,Agmatine,DB00545,DB08838
565,Pyridostigmine,Umeclidinium,DB00545,DB09076
566,Pyridostigmine,Amitriptyline,DB00545,DB00321
567,Pyridostigmine,Terfenadine,DB00545,DB00342
568,Pyridostigmine,Imipramine,DB00545,DB00458
569,Pyridostigmine,Darifenacin,DB00545,DB00496
570,Pyridostigmine,Nortriptyline,DB00545,DB00540
571,Pyridostigmine,Quinidine,DB00545,DB00908
572,Pyridostigmine,Doxepin,DB00545,DB01142
573,Pyridostigmine,Quetiapine,DB00545,DB01224
574,Pyridostigmine,Levacetylmethadol,DB00545,DB01227
575,Pyridostigmine,Aripiprazole,DB00545,DB01238
576,Pyridostigmine,Esmolol,DB00545,DB00187
577,Pyridostigmine,Betaxolol,DB00545,DB00195
578,Pyridostigmine,Atenolol,DB00545,DB00335
579,Pyridostigmine,Timolol,DB00545,DB00373
580,Pyridostigmine,Sotalol,DB00545,DB00489
581,Pyridostigmine,Labetalol,DB00545,DB00598
582,Pyridostigmine,Alprenolol,DB00545,DB00866
583,Pyridostigmine,Pindolol,DB00545,DB00960
584,Pyridostigmine,Acebutolol,DB00545,DB01193
585,Pyridostigmine,Nadolol,DB00545,DB01203
586,Pyridostigmine,Bevantolol,DB00545,DB01295
587,Pyridostigmine,Practolol,DB00545,DB01297
588,Pyridostigmine,Penbutolol,DB00545,DB01359
589,Pyridostigmine,Oxprenolol,DB00545,DB01580
590,Pyridostigmine,Celiprolol,DB00545,DB04846
591,Pyridostigmine,Bufuralol,DB00545,DB06726
592,Pyridostigmine,Bopindolol,DB00545,DB08807
593,Pyridostigmine,Bupranolol,DB00545,DB08808
594,Pyridostigmine,Metoprolol,DB00545,DB00264
595,Pyridostigmine,Propranolol,DB00545,DB00571
596,Pyridostigmine,Bisoprolol,DB00545,DB00612
597,Pyridostigmine,Carvedilol,DB00545,DB01136
598,Pyridostigmine,Propafenone,DB00545,DB01182
599,Pyridostigmine,Nebivolol,DB00545,DB04861
600,Pyridostigmine,Carbamoylcholine,DB00545,DB00411
601,Pyridostigmine,Bethanechol,DB00545,DB01019
602,Pyridostigmine,Pilocarpine,DB00545,DB01085
603,Pyridostigmine,Varenicline,DB00545,DB01273
604,Pyridostigmine,Acetylcholine,DB00545,DB03128
605,Pyridostigmine,Arecoline,DB00545,DB04365
606,Pyridostigmine,Lobeline,DB00545,DB05137
607,Pyridostigmine,NGX267,DB00545,DB05152
608,Pyridostigmine,GTS-21,DB00545,DB05708
609,Pyridostigmine,Methacholine,DB00545,DB06709
610,Pyridostigmine,Epibatidine,DB00545,DB07720
611,Pyridostigmine,Nicotine,DB00545,DB00184
612,Pyridostigmine,Cevimeline,DB00545,DB00185
613,Pyridostigmine,Flunisolide,DB00545,DB00180
614,Pyridostigmine,Beclomethasone dipropionate,DB00545,DB00394
615,Pyridostigmine,Betamethasone,DB00545,DB00443
616,Pyridostigmine,Fluticasone propionate,DB00545,DB00588
617,Pyridostigmine,Fluocinolone acetonide,DB00545,DB00591
618,Pyridostigmine,Triamcinolone,DB00545,DB00620
619,Pyridostigmine,Prednisone,DB00545,DB00635
620,Pyridostigmine,Fludrocortisone,DB00545,DB00687
621,Pyridostigmine,Hydrocortisone,DB00545,DB00741
622,Pyridostigmine,Prednisolone,DB00545,DB00860
623,Pyridostigmine,Methylprednisolone,DB00545,DB00959
624,Pyridostigmine,Trilostane,DB00545,DB01108
625,Pyridostigmine,Budesonide,DB00545,DB01222
626,Pyridostigmine,Dexamethasone,DB00545,DB01234
627,Pyridostigmine,Corticotropin,DB00545,DB01285
628,Pyridostigmine,Cortisone acetate,DB00545,DB01380
629,Pyridostigmine,Paramethasone,DB00545,DB01384
630,Pyridostigmine,Ciclesonide,DB00545,DB01410
631,Pyridostigmine,Aldosterone,DB00545,DB04630
632,Pyridostigmine,Fluticasone furoate,DB00545,DB08906
633,Pyridostigmine,Deflazacort,DB00545,DB11921
634,Pyridostigmine,Clobetasol propionate,DB00545,DB01013
635,Pyridostigmine,Fluocinonide,DB00545,DB01047
636,Pyridostigmine,Desoximetasone,DB00545,DB00547
637,Pyridostigmine,Mometasone,DB00545,DB00764
638,Pyridostigmine,Fluorometholone,DB00545,DB00324
639,Pyridostigmine,Flumethasone,DB00545,DB00663
640,Pyridostigmine,Metocurine iodide,DB00545,DB00416
641,Pyridostigmine,Gallamine triethiodide,DB00545,DB00483
642,Pyridostigmine,Cisatracurium,DB00545,DB00565
643,Pyridostigmine,Rocuronium,DB00545,DB00728
644,Pyridostigmine,Atracurium besylate,DB00545,DB00732
645,Pyridostigmine,Mivacurium,DB00545,DB01226
646,Pyridostigmine,Metocurine,DB00545,DB01336
647,Pyridostigmine,Pancuronium,DB00545,DB01337
648,Pyridostigmine,Pipecuronium,DB00545,DB01338
649,Pyridostigmine,Vecuronium,DB00545,DB01339
650,Pyridostigmine,Dalfampridine,DB00545,DB06637
651,Pyridostigmine,Meclizine,DB00545,DB00737
652,Galantamine,Ceritinib,DB00674,DB09063
653,Galantamine,Ivabradine,DB00674,DB09083
654,Galantamine,Ruxolitinib,DB00674,DB08877
655,Galantamine,Dipyridamole,DB00674,DB00975
656,Galantamine,Irinotecan,DB00674,DB00762
657,Galantamine,Ephedrine,DB00674,DB01364
658,Galantamine,Bambuterol,DB00674,DB01408
659,Galantamine,"Sar9, Met (O2)11-Substance P",DB00674,DB05875
660,Galantamine,Procaine,DB00674,DB00721
661,Galantamine,Cocaine,DB00674,DB00907
662,Galantamine,Trimethaphan,DB00674,DB01116
663,Galantamine,Doxacurium,DB00674,DB01135
664,Galantamine,Chloroprocaine,DB00674,DB01161
665,Galantamine,Tubocurarine,DB00674,DB01199
666,Galantamine,Aclidinium,DB00674,DB08897
667,Galantamine,Clevidipine,DB00674,DB04920
668,Galantamine,Butyrylthiocholine,DB00674,DB04250
669,Galantamine,Oxybuprocaine,DB00674,DB00892
670,Galantamine,Benzonatate,DB00674,DB00868
671,Galantamine,Succinylcholine,DB00674,DB00202
672,Galantamine,Mirabegron,DB00674,DB08893
673,Galantamine,Tramadol,DB00674,DB00193
674,Galantamine,Trospium,DB00674,DB00209
675,Galantamine,Oxyphenonium,DB00674,DB00219
676,Galantamine,Butabarbital,DB00674,DB00237
677,Galantamine,Butalbital,DB00674,DB00241
678,Galantamine,Talbutal,DB00674,DB00306
679,Galantamine,Ipratropium,DB00674,DB00332
680,Galantamine,Metixene,DB00674,DB00340
681,Galantamine,Trihexyphenidyl,DB00674,DB00376
682,Galantamine,Oxyphencyclimine,DB00674,DB00383
683,Galantamine,Procyclidine,DB00674,DB00387
684,Galantamine,Profenamine,DB00674,DB00392
685,Galantamine,Secobarbital,DB00674,DB00418
686,Galantamine,Methscopolamine bromide,DB00674,DB00462
687,Galantamine,Metharbital,DB00674,DB00463
688,Galantamine,Tridihexethyl,DB00674,DB00505
689,Galantamine,Triflupromazine,DB00674,DB00508
690,Galantamine,Dextromethorphan,DB00674,DB00514
691,Galantamine,Anisotropine methylbromide,DB00674,DB00517
692,Galantamine,Thiopental,DB00674,DB00599
693,Galantamine,Mecamylamine,DB00674,DB00657
694,Galantamine,Pirenzepine,DB00674,DB00670
695,Galantamine,Homatropine methylbromide,DB00674,DB00725
696,Galantamine,Scopolamine,DB00674,DB00747
697,Galantamine,Benzquinamide,DB00674,DB00767
698,Galantamine,Clidinium,DB00674,DB00771
699,Galantamine,Propiomazine,DB00674,DB00777
700,Galantamine,Propantheline,DB00674,DB00782
701,Galantamine,Dicyclomine,DB00674,DB00804
702,Galantamine,Methylphenobarbital,DB00674,DB00849
703,Galantamine,Methantheline,DB00674,DB00940
704,Galantamine,Hexafluronium,DB00674,DB00941
705,Galantamine,Cycrimine,DB00674,DB00942
706,Galantamine,Glycopyrronium,DB00674,DB00986
707,Galantamine,Pentolinium,DB00674,DB01090
708,Galantamine,Flavoxate,DB00674,DB01148
709,Galantamine,Diphenidol,DB00674,DB01231
710,Galantamine,Fenoterol,DB00674,DB01288
711,Galantamine,Amobarbital,DB00674,DB01351
712,Galantamine,Aprobarbital,DB00674,DB01352
713,Galantamine,Butobarbital,DB00674,DB01353
714,Galantamine,Heptabarbital,DB00674,DB01354
715,Galantamine,Hexobarbital,DB00674,DB01355
716,Galantamine,Tiotropium,DB00674,DB01409
717,Galantamine,Barbital,DB00674,DB01483
718,Galantamine,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",DB00674,DB01496
719,Galantamine,Isopropamide,DB00674,DB01625
720,Galantamine,Mepenzolate,DB00674,DB04843
721,Galantamine,Fesoterodine,DB00674,DB06702
722,Galantamine,Dimetindene,DB00674,DB08801
723,Galantamine,Agmatine,DB00674,DB08838
724,Galantamine,Umeclidinium,DB00674,DB09076
725,Galantamine,Esmolol,DB00674,DB00187
726,Galantamine,Atenolol,DB00674,DB00335
727,Galantamine,Alprenolol,DB00674,DB00866
728,Galantamine,Carvedilol,DB00674,DB01136
729,Galantamine,Bevantolol,DB00674,DB01295
730,Galantamine,Practolol,DB00674,DB01297
731,Galantamine,Celiprolol,DB00674,DB04846
732,Galantamine,Nebivolol,DB00674,DB04861
733,Galantamine,Bufuralol,DB00674,DB06726
734,Galantamine,Bopindolol,DB00674,DB08807
735,Galantamine,Bupranolol,DB00674,DB08808
736,Galantamine,Labetalol,DB00674,DB00598
737,Galantamine,Bisoprolol,DB00674,DB00612
738,Galantamine,Pindolol,DB00674,DB00960
739,Galantamine,Nadolol,DB00674,DB01203
740,Galantamine,Penbutolol,DB00674,DB01359
741,Galantamine,Betaxolol,DB00674,DB00195
742,Galantamine,Propranolol,DB00674,DB00571
743,Galantamine,Carbamoylcholine,DB00674,DB00411
744,Galantamine,Bethanechol,DB00674,DB01019
745,Galantamine,Acetylcholine,DB00674,DB03128
746,Galantamine,Arecoline,DB00674,DB04365
747,Galantamine,Lobeline,DB00674,DB05137
748,Galantamine,NGX267,DB00674,DB05152
749,Galantamine,GTS-21,DB00674,DB05708
750,Galantamine,Methacholine,DB00674,DB06709
751,Galantamine,Epibatidine,DB00674,DB07720
752,Galantamine,Pilocarpine,DB00674,DB01085
753,Galantamine,Varenicline,DB00674,DB01273
754,Galantamine,Nicotine,DB00674,DB00184
755,Galantamine,Methadone,DB00674,DB00333
756,Galantamine,Promazine,DB00674,DB00420
757,Galantamine,Atropine,DB00674,DB00572
758,Galantamine,Desloratadine,DB00674,DB00967
759,Galantamine,Leuprolide,DB00674,DB00007
760,Galantamine,Goserelin,DB00674,DB00014
761,Galantamine,Erythromycin,DB00674,DB00199
762,Galantamine,Azithromycin,DB00674,DB00207
763,Galantamine,Moxifloxacin,DB00674,DB00218
764,Galantamine,Sulfisoxazole,DB00674,DB00263
765,Galantamine,Diltiazem,DB00674,DB00343
766,Galantamine,Sulpiride,DB00674,DB00391
767,Galantamine,Nimodipine,DB00674,DB00393
768,Galantamine,Prochlorperazine,DB00674,DB00433
769,Galantamine,Droperidol,DB00674,DB00450
770,Galantamine,Oxaliplatin,DB00674,DB00526
771,Galantamine,Ciprofloxacin,DB00674,DB00537
772,Galantamine,Fluorouracil,DB00674,DB00544
773,Galantamine,Cinnarizine,DB00674,DB00568
774,Galantamine,Adenosine,DB00674,DB00640
775,Galantamine,Pentamidine,DB00674,DB00738
776,Galantamine,Gadobenic acid,DB00674,DB00743
777,Galantamine,Carbinoxamine,DB00674,DB00748
778,Galantamine,Dolasetron,DB00674,DB00757
779,Galantamine,Roxithromycin,DB00674,DB00778
780,Galantamine,Nalidixic acid,DB00674,DB00779
781,Galantamine,Cinoxacin,DB00674,DB00827
782,Galantamine,Granisetron,DB00674,DB00889
783,Galantamine,Ondansetron,DB00674,DB00904
784,Galantamine,Levosimendan,DB00674,DB00922
785,Galantamine,Mesoridazine,DB00674,DB00933
786,Galantamine,Lomefloxacin,DB00674,DB00978
787,Galantamine,Dimenhydrinate,DB00674,DB00985
788,Galantamine,Papaverine,DB00674,DB01113
789,Galantamine,Chlorpheniramine,DB00674,DB01114
790,Galantamine,Nifedipine,DB00674,DB01115
791,Galantamine,Levofloxacin,DB00674,DB01137
792,Galantamine,Ofloxacin,DB00674,DB01165
793,Galantamine,Probucol,DB00674,DB01599
794,Galantamine,Aceprometazine,DB00674,DB01615
795,Galantamine,Terlipressin,DB00674,DB02638
796,Galantamine,Prenylamine,DB00674,DB04825
797,Galantamine,Fluspirilene,DB00674,DB04842
798,Galantamine,Lofexidine,DB00674,DB04948
799,Galantamine,Azimilide,DB00674,DB04957
800,Galantamine,Pracinostat,DB00674,DB05223
801,Galantamine,Technetium Tc-99m ciprofloxacin,DB00674,DB05488
802,Galantamine,Pazopanib,DB00674,DB06589
803,Galantamine,Nilvadipine,DB00674,DB06712
804,Galantamine,Antazoline,DB00674,DB08799
805,Galantamine,Crizotinib,DB00674,DB08865
806,Galantamine,Bedaquiline,DB00674,DB08903
807,Galantamine,Butriptyline,DB00674,DB09016
808,Galantamine,Lenvatinib,DB00674,DB09078
809,Galantamine,Dexchlorpheniramine maleate,DB00674,DB09555
810,Galantamine,Quetiapine,DB00674,DB01224
811,Galantamine,Levacetylmethadol,DB00674,DB01227
812,Galantamine,Emedastine,DB00674,DB01084
813,Galantamine,Magnesium sulfate,DB00674,DB00653
814,Galantamine,Remifentanil,DB00674,DB00899
815,Galantamine,Rivastigmine,DB00674,DB00989
816,Galantamine,Lanreotide,DB00674,DB06791
817,Galantamine,Midodrine,DB00674,DB00211
818,Galantamine,Sufentanil,DB00674,DB00708
819,Galantamine,Alfentanil,DB00674,DB00802
820,Galantamine,Donepezil,DB00674,DB00843
821,Galantamine,Cyclandelate,DB00674,DB04838
822,Galantamine,Flunarizine,DB00674,DB04841
823,Galantamine,Lacosamide,DB00674,DB06218
824,Galantamine,Tranilast,DB00674,DB07615
825,Galantamine,Tofacitinib,DB00674,DB08895
826,Galantamine,Regorafenib,DB00674,DB08896
827,Galantamine,Amlodipine,DB00674,DB00381
828,Galantamine,Fingolimod,DB00674,DB08868
829,Galantamine,Fentanyl,DB00674,DB00813
830,Galantamine,Nisoldipine,DB00674,DB00401
831,Galantamine,Bendroflumethiazide,DB00674,DB00436
832,Galantamine,Methyldopa,DB00674,DB00968
833,Galantamine,Guanfacine,DB00674,DB01018
834,Galantamine,Nimesulide,DB00674,DB04743
835,Galantamine,Lercanidipine,DB00674,DB00528
836,Galantamine,Disopyramide,DB00674,DB00280
837,Galantamine,Flupentixol,DB00674,DB00875
838,Galantamine,Citalopram,DB00674,DB00215
839,Galantamine,Anagrelide,DB00674,DB00261
840,Galantamine,Clemastine,DB00674,DB00283
841,Galantamine,Ibutilide,DB00674,DB00308
842,Galantamine,Valproic acid,DB00674,DB00313
843,Galantamine,Grepafloxacin,DB00674,DB00365
844,Galantamine,Toremifene,DB00674,DB00539
845,Galantamine,Imatinib,DB00674,DB00619
846,Galantamine,Trovafloxacin,DB00674,DB00685
847,Galantamine,Mifepristone,DB00674,DB00834
848,Galantamine,Arsenic trioxide,DB00674,DB01169
849,Galantamine,Domperidone,DB00674,DB01184
850,Galantamine,Sparfloxacin,DB00674,DB01208
851,Galantamine,Bepridil,DB00674,DB01244
852,Galantamine,Paliperidone,DB00674,DB01267
853,Galantamine,Temafloxacin,DB00674,DB01405
854,Galantamine,Zuclopenthixol,DB00674,DB01624
855,Galantamine,Tetrabenazine,DB00674,DB04844
856,Galantamine,Iloperidone,DB00674,DB04946
857,Galantamine,Vandetanib,DB00674,DB05294
858,Galantamine,Romidepsin,DB00674,DB06176
859,Galantamine,Asenapine,DB00674,DB06216
860,Galantamine,Artemether,DB00674,DB06697
861,Galantamine,Dofetilide,DB00674,DB00204
862,Galantamine,Lithium cation,DB00674,DB01356
863,Galantamine,Clozapine,DB00674,DB00363
864,Galantamine,Chlorpromazine,DB00674,DB00477
865,Galantamine,Nicardipine,DB00674,DB00622
866,Galantamine,Primaquine,DB00674,DB01087
867,Galantamine,Quinine,DB00674,DB00468
868,Galantamine,Lumefantrine,DB00674,DB06708
869,Galantamine,Celecoxib,DB00674,DB00482
870,Galantamine,Fluvoxamine,DB00674,DB00176
871,Galantamine,Metoprolol,DB00674,DB00264
872,Galantamine,Venlafaxine,DB00674,DB00285
873,Galantamine,Clobazam,DB00674,DB00349
874,Galantamine,Duloxetine,DB00674,DB00476
875,Galantamine,Cimetidine,DB00674,DB00501
876,Galantamine,Chloroquine,DB00674,DB00608
877,Galantamine,Fusidic acid,DB00674,DB02703
878,Galantamine,Cholecalciferol,DB00674,DB00169
879,Galantamine,Tranylcypromine,DB00674,DB00752
880,Galantamine,Perhexiline,DB00674,DB01074
881,Galantamine,Tegaserod,DB00674,DB01079
882,Galantamine,Abiraterone,DB00674,DB05812
883,Galantamine,Panobinostat,DB00674,DB06603
884,Galantamine,Vilazodone,DB00674,DB06684
885,Galantamine,Sulfaphenazole,DB00674,DB06729
886,Galantamine,Phenylbutyric acid,DB00674,DB06819
887,Galantamine,Rolapitant,DB00674,DB09291
888,Galantamine,Rucaparib,DB00674,DB12332
889,Galantamine,Terbinafine,DB00674,DB00857
890,Galantamine,Cyclosporine,DB00674,DB00091
891,Galantamine,Imipramine,DB00674,DB00458
892,Galantamine,Darifenacin,DB00674,DB00496
893,Galantamine,Desipramine,DB00674,DB01151
894,Galantamine,Lorcaserin,DB00674,DB04871
895,Galantamine,Paroxetine,DB00674,DB00715
896,Galantamine,Orphenadrine,DB00674,DB01173
897,Galantamine,Methotrimeprazine,DB00674,DB01403
898,Galantamine,Thioridazine,DB00674,DB00679
899,Galantamine,Cinacalcet,DB00674,DB01012
900,Galantamine,Bupropion,DB00674,DB01156
901,Galantamine,Propafenone,DB00674,DB01182
902,Galantamine,Halofantrine,DB00674,DB01218
903,Galantamine,Glycerol phenylbutyrate,DB00674,DB08909
904,Galantamine,Cisapride,DB00674,DB00604
905,Galantamine,Quinidine,DB00674,DB00908
906,Galantamine,Fluocinolone acetonide,DB00674,DB00591
907,Galantamine,Prednisone,DB00674,DB00635
908,Galantamine,Flunisolide,DB00674,DB00180
909,Galantamine,Beclomethasone dipropionate,DB00674,DB00394
910,Galantamine,Betamethasone,DB00674,DB00443
911,Galantamine,Fluticasone propionate,DB00674,DB00588
912,Galantamine,Triamcinolone,DB00674,DB00620
913,Galantamine,Fludrocortisone,DB00674,DB00687
914,Galantamine,Hydrocortisone,DB00674,DB00741
915,Galantamine,Prednisolone,DB00674,DB00860
916,Galantamine,Methylprednisolone,DB00674,DB00959
917,Galantamine,Trilostane,DB00674,DB01108
918,Galantamine,Budesonide,DB00674,DB01222
919,Galantamine,Dexamethasone,DB00674,DB01234
920,Galantamine,Corticotropin,DB00674,DB01285
921,Galantamine,Cortisone acetate,DB00674,DB01380
922,Galantamine,Paramethasone,DB00674,DB01384
923,Galantamine,Ciclesonide,DB00674,DB01410
924,Galantamine,Aldosterone,DB00674,DB04630
925,Galantamine,Fluticasone furoate,DB00674,DB08906
926,Galantamine,Deflazacort,DB00674,DB11921
927,Galantamine,Clobetasol propionate,DB00674,DB01013
928,Galantamine,Fluocinonide,DB00674,DB01047
929,Galantamine,Desoximetasone,DB00674,DB00547
930,Galantamine,Mometasone,DB00674,DB00764
931,Galantamine,Fluorometholone,DB00674,DB00324
932,Galantamine,Flumethasone,DB00674,DB00663
933,Galantamine,Metocurine iodide,DB00674,DB00416
934,Galantamine,Gallamine triethiodide,DB00674,DB00483
935,Galantamine,Cisatracurium,DB00674,DB00565
936,Galantamine,Rocuronium,DB00674,DB00728
937,Galantamine,Atracurium besylate,DB00674,DB00732
938,Galantamine,Mivacurium,DB00674,DB01226
939,Galantamine,Metocurine,DB00674,DB01336
940,Galantamine,Pancuronium,DB00674,DB01337
941,Galantamine,Pipecuronium,DB00674,DB01338
942,Galantamine,Vecuronium,DB00674,DB01339
943,Galantamine,Vemurafenib,DB00674,DB08881
944,Galantamine,Benzatropine,DB00674,DB00245
945,Galantamine,Olanzapine,DB00674,DB00334
946,Galantamine,Buclizine,DB00674,DB00354
947,Galantamine,Doxylamine,DB00674,DB00366
948,Galantamine,Hyoscyamine,DB00674,DB00424
949,Galantamine,Cyproheptadine,DB00674,DB00434
950,Galantamine,Lamotrigine,DB00674,DB00555
951,Galantamine,Isoflurane,DB00674,DB00753
952,Galantamine,Brompheniramine,DB00674,DB00835
953,Galantamine,Amantadine,DB00674,DB00915
954,Galantamine,Maprotiline,DB00674,DB00934
955,Galantamine,Tolterodine,DB00674,DB01036
956,Galantamine,Promethazine,DB00674,DB01069
957,Galantamine,Diphenhydramine,DB00674,DB01075
958,Galantamine,Aripiprazole,DB00674,DB01238
959,Galantamine,Chlorprothixene,DB00674,DB01239
960,Galantamine,Solifenacin,DB00674,DB01591
961,Galantamine,Oxytocin,DB00674,DB00107
962,Galantamine,Treprostinil,DB00674,DB00374
963,Galantamine,Dexbrompheniramine,DB00674,DB00405
964,Galantamine,Triprolidine,DB00674,DB00427
965,Galantamine,Enoxacin,DB00674,DB00467
966,Galantamine,Pefloxacin,DB00674,DB00487
967,Galantamine,Amodiaquine,DB00674,DB00613
968,Galantamine,Moricizine,DB00674,DB00680
969,Galantamine,Moexipril,DB00674,DB00691
970,Galantamine,Tizanidine,DB00674,DB00697
971,Galantamine,Ibandronate,DB00674,DB00710
972,Galantamine,Apomorphine,DB00674,DB00714
973,Galantamine,Propofol,DB00674,DB00818
974,Galantamine,Famotidine,DB00674,DB00927
975,Galantamine,Formoterol,DB00674,DB00983
976,Galantamine,Gatifloxacin,DB00674,DB01044
977,Galantamine,Levocabastine,DB00674,DB01106
978,Galantamine,Bretylium,DB00674,DB01158
979,Galantamine,Cyclizine,DB00674,DB01176
980,Galantamine,Desflurane,DB00674,DB01189
981,Galantamine,Encainide,DB00674,DB01228
982,Galantamine,Ajmaline,DB00674,DB01426
983,Galantamine,Pheniramine,DB00674,DB01620
984,Galantamine,Vorinostat,DB00674,DB02546
985,Galantamine,Fleroxacin,DB00674,DB04576
986,Galantamine,Farnesyl thiopyrophosphate,DB00674,DB04695
987,Galantamine,Methsuximide,DB00674,DB05246
988,Galantamine,Tandutinib,DB00674,DB05465
989,Galantamine,Amisulpride,DB00674,DB06288
990,Galantamine,Pasireotide,DB00674,DB06663
991,Galantamine,Degarelix,DB00674,DB06699
992,Galantamine,Buserelin,DB00674,DB06719
993,Galantamine,Histrelin,DB00674,DB06788
994,Galantamine,Triptorelin,DB00674,DB06825
995,Galantamine,Farnesyl diphosphate,DB00674,DB07780
996,Galantamine,Geranylgeranyl diphosphate,DB00674,DB07841
997,Galantamine,Chlorcyclizine,DB00674,DB08936
998,Galantamine,Olodaterol,DB00674,DB09080
999,Galantamine,Bilastine,DB00674,DB11591
1000,Galantamine,Fluconazole,DB00674,DB00196
1001,Galantamine,Pregabalin,DB00674,DB00230
1002,Galantamine,Isradipine,DB00674,DB00270
1003,Galantamine,Atomoxetine,DB00674,DB00289
1004,Galantamine,Cetirizine,DB00674,DB00341
1005,Galantamine,Timolol,DB00674,DB00373
1006,Galantamine,Sorafenib,DB00674,DB00398
1007,Galantamine,Terbutaline,DB00674,DB00871
1008,Galantamine,Salbutamol,DB00674,DB01001
