id,dtype,protein_id,nhprotein_id,name,did,evidence,zscore,conf,description,reference,drug_name,log2foldchange,pvalue,score,source,O2S,S2O,mondoid,doid,name,def
222235,Expression Atlas,685,,Becker muscular dystrophy,DOID:9883,,,,,,,1.536,0.013551987,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222236,Expression Atlas,4555,,Becker muscular dystrophy,DOID:9883,,,,,,,2.394,1.13E-05,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222237,Expression Atlas,8175,,Becker muscular dystrophy,DOID:9883,,,,,,,1.476,6.61E-05,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222238,Expression Atlas,4595,,Becker muscular dystrophy,DOID:9883,,,,,,,1.568,3.60E-05,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222239,Expression Atlas,14097,,Becker muscular dystrophy,DOID:9883,,,,,,,1.469,0.022795958,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222240,Expression Atlas,14130,,Becker muscular dystrophy,DOID:9883,,,,,,,1.498,0.000591219,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222241,Expression Atlas,14107,,Becker muscular dystrophy,DOID:9883,,,,,,,1.221,0.031547161,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222242,Expression Atlas,5530,,Becker muscular dystrophy,DOID:9883,,,,,,,1.125,0.002751286,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222243,Expression Atlas,15278,,Becker muscular dystrophy,DOID:9883,,,,,,,1.501,0.017094459,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222244,Expression Atlas,19896,,Becker muscular dystrophy,DOID:9883,,,,,,,1.926,0.000367403,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222245,Expression Atlas,1260,,Becker muscular dystrophy,DOID:9883,,,,,,,1.273,0.01294774,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222246,Expression Atlas,12936,,Becker muscular dystrophy,DOID:9883,,,,,,,1.052,0.005779898,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222247,Expression Atlas,12445,,Becker muscular dystrophy,DOID:9883,,,,,,,1.386,0.006950727,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222248,Expression Atlas,16706,,Becker muscular dystrophy,DOID:9883,,,,,,,1.002,0.046632342,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222249,Expression Atlas,2258,,Becker muscular dystrophy,DOID:9883,,,,,,,1.518,0.001319033,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222250,Expression Atlas,6174,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.003,0.041411067,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222251,Expression Atlas,13945,,Becker muscular dystrophy,DOID:9883,,,,,,,1.125,0.000407796,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222252,Expression Atlas,4344,,Becker muscular dystrophy,DOID:9883,,,,,,,1.103,0.010553866,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222253,Expression Atlas,10549,,Becker muscular dystrophy,DOID:9883,,,,,,,1.073,0.010607331,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222254,Expression Atlas,5193,,Becker muscular dystrophy,DOID:9883,,,,,,,1.112,0.010079381,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222255,Expression Atlas,1281,,Becker muscular dystrophy,DOID:9883,,,,,,,1.067,0.020112769,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222256,Expression Atlas,17048,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.265,0.003985755,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222257,Expression Atlas,17911,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.275,0.022350217,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222258,Expression Atlas,9996,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.156,0.000625639,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222259,Expression Atlas,2590,,Becker muscular dystrophy,DOID:9883,,,,,,,2.109,0.007445319,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222260,Expression Atlas,5871,,Becker muscular dystrophy,DOID:9883,,,,,,,1.337,0.000858142,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222261,Expression Atlas,6823,,Becker muscular dystrophy,DOID:9883,,,,,,,1.061,0.006393929,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222262,Expression Atlas,12876,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.3,0.023727541,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222263,Expression Atlas,10265,,Becker muscular dystrophy,DOID:9883,,,,,,,1.17,0.000942199,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222264,Expression Atlas,16629,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.04,0.013034956,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222265,Expression Atlas,7626,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.634,0.041455367,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222266,Expression Atlas,8643,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.016,0.022315563,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222267,Expression Atlas,13114,,Becker muscular dystrophy,DOID:9883,,,,,,,1.334,0.001364081,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222268,Expression Atlas,18944,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.038,0.038921785,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222269,Expression Atlas,20164,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.038,0.027923883,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222270,Expression Atlas,367,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.876,0.024064287,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222271,Expression Atlas,6460,,Becker muscular dystrophy,DOID:9883,,,,,,,1.23,0.019121263,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222272,Expression Atlas,1937,,Becker muscular dystrophy,DOID:9883,,,,,,,1.039,0.041031982,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222273,Expression Atlas,12715,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.198,0.039383235,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222274,Expression Atlas,18765,,Becker muscular dystrophy,DOID:9883,,,,,,,1.119,0.008678406,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222275,Expression Atlas,1941,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.038,0.012111354,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222276,Expression Atlas,11730,,Becker muscular dystrophy,DOID:9883,,,,,,,1.072,0.000942199,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222277,Expression Atlas,3530,,Becker muscular dystrophy,DOID:9883,,,,,,,-1.056,0.020387096,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
222278,Expression Atlas,19131,,Becker muscular dystrophy,DOID:9883,,,,,,,1.484,0.003285165,,,,,MONDO:0010311,DOID:9883,Becker muscular dystrophy,
235379,Expression Atlas,549,,Duchenne muscular dystrophy,DOID:11723,,,,,,,2.242,6.70E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235380,Expression Atlas,2434,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.05,3.44E-11,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235381,Expression Atlas,11279,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.293,4.21E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235382,Expression Atlas,8854,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.319,7.79E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235383,Expression Atlas,1853,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.029,5.11E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235384,Expression Atlas,15816,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.148,1.48E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235385,Expression Atlas,19370,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.073,0.003984947,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235386,Expression Atlas,10206,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.497,0.000122168,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235387,Expression Atlas,2543,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.271,1.73E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235388,Expression Atlas,3576,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.065,3.98E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235389,Expression Atlas,10552,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.549,2.42E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235390,Expression Atlas,5385,,Duchenne muscular dystrophy,DOID:11723,,,,,,,2.094,1.32E-11,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235391,Expression Atlas,789,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.532,1.85E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235392,Expression Atlas,5708,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.648,3.06E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235393,Expression Atlas,14302,,Duchenne muscular dystrophy,DOID:11723,,,,,,,2.114,3.37E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235394,Expression Atlas,16891,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.262,4.67E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235395,Expression Atlas,7704,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.526,1.47E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235396,Expression Atlas,6188,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.553,2.31E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235397,Expression Atlas,8133,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-2.018,4.51E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235398,Expression Atlas,14566,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.641,2.35E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235399,Expression Atlas,475,,Duchenne muscular dystrophy,DOID:11723,,,,,,,2.609,8.54E-11,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235400,Expression Atlas,1570,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.013,7.58E-10,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235401,Expression Atlas,14634,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.624,9.88E-11,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235402,Expression Atlas,3058,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.101,2.99E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
